# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 4651019295122
#
# Children      Self  Command          Shared Object                        Symbol                                                                                                                                                                                               
# ........  ........  ...............  ...................................  .....................................................................................................................................................................................................
#
     1.09%     0.00%  GC Thread#7      [kernel.kallsyms]                    [k] try_to_free_pages
     1.09%     0.00%  GC Thread#7      [kernel.kallsyms]                    [k] do_try_to_free_pages
     1.09%     0.00%  GC Thread#7      [kernel.kallsyms]                    [k] shrink_node
     1.09%     0.00%  GC Thread#7      [kernel.kallsyms]                    [k] shrink_zones
     1.08%     0.00%  GC Thread#7      [kernel.kallsyms]                    [k] shrink_node_memcgs
     1.08%     0.00%  swapper          [kernel.kallsyms]                    [k] cpuidle_enter
     1.08%     0.02%  swapper          [kernel.kallsyms]                    [k] cpuidle_enter_state
     1.08%     0.00%  GC Thread#6      [kernel.kallsyms]                    [k] __alloc_pages_slowpath.constprop.0
     1.08%     0.00%  GC Thread#10     [kernel.kallsyms]                    [k] shrink_lruvec
     1.08%     0.03%  Executor task l  [kernel.kallsyms]                    [k] generic_write_end
     1.07%     0.00%  GC Thread#10     [kernel.kallsyms]                    [k] shrink_inactive_list
     1.07%     0.00%  GC Thread#7      [kernel.kallsyms]                    [k] shrink_lruvec
     1.07%     0.02%  Executor task l  [kernel.kallsyms]                    [k] ext4_dirty_inode
     1.07%     0.00%  GC Thread#7      [kernel.kallsyms]                    [k] shrink_inactive_list
     1.06%     0.92%  Executor task l  [kernel.kallsyms]                    [k] x86_pmu_disable_all
     1.06%     0.02%  Executor task l  [kernel.kallsyms]                    [k] __common_interrupt
     1.06%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] do_try_to_free_pages
     1.06%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] shrink_node
     1.06%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] shrink_node_memcgs
     1.06%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] shrink_zones
