# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 64K of event 'cycles'
# Event count (approx.): 6448299687658
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.16%     0.00%  kswapd0          [kernel.kallsyms]                   [k] __delete_from_page_cache
     0.16%     0.06%  Native-Transpor  [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.16%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] hrtimer_sleeper_start_expires
     0.16%     0.07%  Native-Transpor  [kernel.kallsyms]                   [k] update_curr
     0.16%     0.16%  swapper          [kernel.kallsyms]                   [k] __switch_to_asm
     0.16%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] submit_bio
     0.16%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_output
     0.15%     0.03%  kswapd1          [kernel.kallsyms]                   [k] free_pcppages_bulk
     0.15%     0.03%  Native-Transpor  [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.15%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.15%     0.01%  swapper          [kernel.kallsyms]                   [k] irq_exit_rcu
     0.15%     0.07%  swapper          [kernel.kallsyms]                   [k] tick_nohz_idle_exit
     0.15%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_finish_output
     0.15%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] hrtimer_start_range_ns
     0.15%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __ip_finish_output
     0.15%     0.00%  swapper          [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.15%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __tcp_transmit_skb
     0.15%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] nvme_complete_rq
     0.15%     0.14%  Native-Transpor  [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.15%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_finish_output2
     0.14%     0.11%  swapper          [kernel.kallsyms]                   [k] _raw_spin_lock
     0.14%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.14%     0.06%  Native-Transpor  [kernel.kallsyms]                   [k] futex_wake
     0.14%     0.07%  kswapd1          [kernel.kallsyms]                   [k] move_pages_to_lru
     0.14%     0.07%  Native-Transpor  [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.14%     0.00%  swapper          [kernel.kallsyms]                   [k] tick_nohz_idle_stop_tick
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_output
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __ip_queue_xmit
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_queue_xmit
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_local_out
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __ip_finish_output
     0.14%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_finish_output
     0.14%     0.02%  kswapd1          [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.13%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_mq_end_request
     0.13%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_finish_output2
     0.13%     0.00%  swapper          [kernel.kallsyms]                   [k] sysvec_call_function
     0.13%     0.01%  kswapd0          [kernel.kallsyms]                   [k] page_cache_delete
     0.13%     0.03%  swapper          [kernel.kallsyms]                   [k] tick_nohz_next_event
     0.13%     0.05%  kswapd1          [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.13%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] __wake_up_common
     0.13%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __skb_datagram_iter
     0.13%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] skb_copy_datagram_iter
     0.13%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] submit_bio_noacct
     0.13%     0.08%  Native-Transpor  [kernel.kallsyms]                   [k] flush_tlb_func
     0.13%     0.13%  kswapd1          [kernel.kallsyms]                   [k] __free_one_page
     0.13%     0.03%  Native-Transpor  [kernel.kallsyms]                   [k] enqueue_entity
     0.13%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] simple_copy_to_iter
     0.13%     0.00%  swapper          [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.13%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] xas_find
     0.13%     0.09%  NonPeriodicTask  [kernel.kallsyms]                   [k] xas_find
     0.12%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_push
     0.12%     0.12%  Native-Transpor  [kernel.kallsyms]                   [k] sync_regs
     0.12%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_write_xmit
     0.12%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __tcp_push_pending_frames
     0.12%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __local_bh_enable_ip
     0.12%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] io_schedule
     0.12%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] do_softirq
     0.12%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.12%     0.12%  cluster1-nio-wo  [kernel.kallsyms]                   [k] copy_user_enhanced_fast_string
     0.12%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __submit_bio
     0.12%     0.00%  swapper          [kernel.kallsyms]                   [k] run_rebalance_domains
     0.11%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] blk_update_request
     0.11%     0.11%  swapper          [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.11%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __local_bh_enable_ip
     0.11%     0.02%  NonPeriodicTask  [kernel.kallsyms]                   [k] page_remove_rmap
     0.11%     0.11%  epollEventLoopG  [kernel.kallsyms]                   [k] copy_user_enhanced_fast_string
     0.11%     0.00%  swapper          [kernel.kallsyms]                   [k] quiet_vmstat
     0.11%     0.00%  swapper          [kernel.kallsyms]                   [k] unlock_page
     0.11%     0.01%  kswapd0          [kernel.kallsyms]                   [k] xas_store
     0.11%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.11%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] net_rx_action
     0.11%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] do_softirq
     0.11%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] skb_do_copy_data_nocache
     0.11%     0.06%  kswapd0          [kernel.kallsyms]                   [k] move_pages_to_lru
     0.11%     0.00%  swapper          [kernel.kallsyms]                   [k] wake_up_page_bit
     0.11%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] process_backlog
     0.11%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __napi_poll
     0.11%     0.00%  kswapd1          [kernel.kallsyms]                   [k] page_remove_rmap
     0.11%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __netif_receive_skb
     0.11%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __netif_receive_skb_one_core
     0.10%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __napi_poll
     0.10%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] net_rx_action
     0.10%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] process_backlog
     0.10%     0.08%  Native-Transpor  [kernel.kallsyms]                   [k] update_cfs_group
     0.10%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_da_write_begin
     0.10%     0.00%  java             [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.10%     0.06%  Native-Transpor  [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.10%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __netif_receive_skb
     0.10%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __netif_receive_skb_one_core
     0.10%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] xa_load
     0.10%     0.05%  kswapd1          [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __x64_sys_write
     0.10%     0.06%  cluster1-nio-wo  [kernel.kallsyms]                   [k] update_load_avg
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.10%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_rcv
     0.10%     0.04%  Native-Transpor  [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] bio_endio
     0.10%     0.03%  Native-Transpor  [kernel.kallsyms]                   [k] unlock_page
     0.10%     0.00%  swapper          [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.10%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] flush_tlb_mm_range
     0.10%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] native_flush_tlb_multi
     0.10%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] on_each_cpu_cond_mask
     0.10%     0.10%  kswapd0          [kernel.kallsyms]                   [k] xas_create
     0.10%     0.01%  kswapd1          [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.10%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] flush_tlb_batched_pending
     0.10%     0.04%  Native-Transpor  [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.10%     0.00%  swapper          [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.10%     0.09%  Native-Transpor  [kernel.kallsyms]                   [k] rmqueue_bulk
     0.10%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] ksys_write
     0.10%     0.10%  Native-Transpor  [kernel.kallsyms]                   [k] llist_reverse_order
     0.10%     0.00%  swapper          [kernel.kallsyms]                   [k] __wake_up_common
     0.10%     0.00%  swapper          [kernel.kallsyms]                   [k] __sysvec_call_function
     0.10%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] __pagevec_release
     0.10%     0.00%  swapper          [kernel.kallsyms]                   [k] wake_page_function
     0.10%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_rcv
     0.10%     0.06%  NonPeriodicTask  [kernel.kallsyms]                   [k] smp_call_function_many_cond
     0.09%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] __read_end_io
     0.09%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] mpage_end_io
     0.09%     0.02%  kswapd0          [kernel.kallsyms]                   [k] free_unref_page_list
     0.09%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_protocol_deliver_rcu
     0.09%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_local_deliver
     0.09%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] compact_zone
     0.09%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] kcompactd
     0.09%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] kthread
     0.09%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] migrate_pages
     0.09%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] ret_from_fork
     0.09%     0.00%  swapper          [kernel.kallsyms]                   [k] wake_up_state
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_local_deliver_finish
     0.09%     0.09%  kswapd1          [kernel.kallsyms]                   [k] llist_add_batch
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_v4_do_rcv
     0.09%     0.08%  Native-Transpor  [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.09%     0.02%  NonPeriodicTask  [kernel.kallsyms]                   [k] mark_page_accessed
     0.09%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_local_deliver_finish
     0.09%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_local_deliver
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] ip_protocol_deliver_rcu
     0.09%     0.09%  swapper          [kernel.kallsyms]                   [k] load_new_mm_cr3
     0.09%     0.09%  Native-Transpor  [kernel.kallsyms]                   [k] __switch_to_asm
     0.09%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] charge_memcg
     0.09%     0.02%  NonPeriodicTask  [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.09%     0.07%  swapper          [kernel.kallsyms]                   [k] refresh_cpu_vm_stats
     0.09%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] proactive_compact_node
     0.09%     0.02%  swapper          [kernel.kallsyms]                   [k] psi_task_change
     0.09%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_v4_rcv
     0.09%     0.01%  kswapd0          [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.09%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_rcv_established
     0.09%     0.00%  swapper          [kernel.kallsyms]                   [k] tick_sched_timer
     0.09%     0.09%  Native-Transpor  [kernel.kallsyms]                   [k] psi_group_change
     0.09%     0.06%  Native-Transpor  [kernel.kallsyms]                   [k] select_task_rq_fair
     0.09%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_v4_rcv
     0.09%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_v4_do_rcv
     0.09%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.09%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] do_set_pte
