# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 2168281259829
#
# Children      Self  Command          Shared Object                       Symbol                                                                                                                                                                                               
# ........  ........  ...............  ..................................  .....................................................................................................................................................................................................
#
     0.87%     0.01%  GC Thread#9      [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.86%     0.02%  GC Thread#10     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.86%     0.02%  GC Thread#0      [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.86%     0.00%  GC Thread#15     [kernel.kallsyms]                   [k] __run_hrtimer
     0.86%     0.02%  GC Thread#14     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.86%     0.02%  GC Thread#19     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.86%     0.01%  GC Thread#18     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.86%     0.01%  GC Thread#20     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.85%     0.02%  GC Thread#17     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.85%     0.01%  GC Thread#5      [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.85%     0.02%  Executor task l  [kernel.kallsyms]                   [k] do_user_addr_fault
     0.85%     0.02%  GC Thread#9      [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.85%     0.03%  GC Thread#12     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.85%     0.01%  GC Thread#22     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.85%     0.02%  Executor task l  [kernel.kallsyms]                   [k] lookup_fast
     0.84%     0.02%  GC Thread#7      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.84%     0.02%  GC Thread#18     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.84%     0.02%  GC Thread#20     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.84%     0.02%  GC Thread#5      [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.84%     0.03%  GC Thread#13     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.84%     0.02%  GC Thread#22     [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.83%     0.00%  GC Thread#19     [kernel.kallsyms]                   [k] __run_hrtimer
     0.83%     0.02%  GC Thread#11     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.83%     0.00%  GC Thread#15     [kernel.kallsyms]                   [k] tick_sched_timer
     0.83%     0.81%  Executor task l  [kernel.kallsyms]                   [k] __d_lookup_rcu
     0.83%     0.04%  Executor task l  [kernel.kallsyms]                   [k] get_page_from_freelist
     0.82%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] __run_hrtimer
     0.82%     0.00%  GC Thread#12     [kernel.kallsyms]                   [k] __run_hrtimer
     0.82%     0.01%  swapper          [kernel.kallsyms]                   [k] _nohz_idle_balance.constprop.0.isra.0
     0.82%     0.01%  GC Thread#4      [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.82%     0.03%  GC Thread#2      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.81%     0.00%  GC Thread#13     [kernel.kallsyms]                   [k] __run_hrtimer
     0.81%     0.00%  GC Thread#11     [kernel.kallsyms]                   [k] __run_hrtimer
     0.81%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] kcompactd
     0.81%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] kthread
     0.81%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] ret_from_fork
     0.81%     0.00%  GC Thread#19     [kernel.kallsyms]                   [k] tick_sched_timer
     0.80%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] compact_zone
     0.80%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] proactive_compact_node
     0.80%     0.02%  Executor task l  [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.80%     0.02%  GC Thread#4      [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.80%     0.02%  GC Thread#6      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.80%     0.02%  GC Thread#3      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.80%     0.02%  GC Thread#1      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.79%     0.00%  GC Thread#15     [kernel.kallsyms]                   [k] tick_sched_handle
     0.79%     0.00%  GC Thread#7      [kernel.kallsyms]                   [k] tick_sched_timer
     0.79%     0.00%  GC Thread#12     [kernel.kallsyms]                   [k] tick_sched_timer
     0.79%     0.00%  GC Thread#2      [kernel.kallsyms]                   [k] __run_hrtimer
     0.79%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] migrate_pages
     0.79%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] unmap_and_move
     0.78%     0.00%  GC Thread#13     [kernel.kallsyms]                   [k] tick_sched_timer
     0.78%     0.03%  GC Thread#15     [kernel.kallsyms]                   [k] update_process_times
     0.78%     0.02%  GC Thread#16     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.78%     0.00%  GC Thread#11     [kernel.kallsyms]                   [k] tick_sched_timer
     0.78%     0.00%  GC Thread#6      [kernel.kallsyms]                   [k] __run_hrtimer
     0.78%     0.02%  GC Thread#8      [kernel.kallsyms]                   [k] __hrtimer_run_queues
