# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 265K of event 'cycles'
# Event count (approx.): 5068918367203
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.04%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.04%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] handle_mm_fault
     0.04%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] __do_fault
     0.04%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] filemap_fault
     0.04%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] __do_fault
     0.04%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] filemap_fault
     0.04%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.04%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] filemap_fault
     0.04%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] handle_mm_fault
     0.04%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.04%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] psi_task_change
     0.04%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] __do_fault
     0.04%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] filemap_fault
     0.04%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] __do_fault
     0.04%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] handle_mm_fault
     0.04%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.04%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.04%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] handle_mm_fault
     0.04%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] handle_mm_fault
     0.04%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.04%     0.03%  swapper          [kernel.kallsyms]                   [k] cpuidle_governor_latency_req
     0.04%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.04%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.04%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] exc_page_fault
     0.04%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.04%     0.02%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_ack
     0.04%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.04%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.04%     0.01%  swapper          [kernel.kallsyms]                   [k] cpuidle_reflect
     0.04%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.04%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] exc_page_fault
     0.04%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] __do_fault
     0.04%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] filemap_fault
     0.04%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] handle_mm_fault
     0.04%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.04%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  swapper          [kernel.kallsyms]                   [k] mempool_free
     0.04%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.04%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] exc_page_fault
     0.04%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] handle_mm_fault
     0.04%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] filemap_fault
     0.04%     0.03%  kswapd0          [kernel.kallsyms]                   [k] down_read
     0.04%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  java             [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.04%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] __do_fault
     0.04%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] filemap_fault
     0.04%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] __do_fault
     0.04%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] filemap_fault
     0.04%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.04%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.04%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] exc_page_fault
     0.04%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.04%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.04%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.04%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.04%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] exc_page_fault
     0.04%     0.00%  kswapd1          [kernel.kallsyms]                   [k] native_send_call_func_ipi
     0.04%     0.00%  kswapd1          [kernel.kallsyms]                   [k] x2apic_send_IPI_mask
     0.04%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.04%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.04%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.04%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.04%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] sysvec_call_function
     0.04%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] filemap_fault
     0.04%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] __do_fault
     0.04%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_mark_iloc_dirty
     0.04%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] exc_page_fault
     0.04%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.04%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.04%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] exc_page_fault
     0.04%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.04%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.04%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] handle_mm_fault
     0.04%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] __do_fault
     0.04%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] filemap_fault
     0.04%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.04%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.04%     0.02%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __entry_text_start
     0.04%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.04%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.04%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] exc_page_fault
     0.04%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.04%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] handle_mm_fault
     0.04%     0.03%  kswapd1          [kernel.kallsyms]                   [k] PageHuge
     0.04%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.04%     0.03%  swapper          [kernel.kallsyms]                   [k] rb_next
     0.04%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.04%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] exc_page_fault
     0.04%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.04%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.04%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] exc_page_fault
     0.04%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.04%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.04%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] exc_page_fault
     0.04%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] __x64_sys_futex
     0.04%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] filemap_fault
     0.04%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] __do_fault
     0.04%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] handle_mm_fault
     0.04%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.04%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.04%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.04%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.03%  swapper          [kernel.kallsyms]                   [k] rb_erase
     0.03%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.03%  kswapd1          [kernel.kallsyms]                   [k] _find_next_bit
     0.03%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] do_futex
     0.03%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.01%  NonPeriodicTask  [kernel.kallsyms]                   [k] mark_page_accessed
     0.03%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] __writeback_inodes_wb
     0.03%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] __writeback_single_inode
     0.03%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] do_writepages
     0.03%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] kthread
     0.03%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] process_one_work
     0.03%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] ret_from_fork
     0.03%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] wb_workfn
     0.03%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] wb_writeback
     0.03%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] worker_thread
     0.03%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] writeback_sb_inodes
     0.03%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] migrate_misplaced_page
