# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 129K of event 'cycles'
# Event count (approx.): 2520707030880
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.00%     0.00%  Thread-22        [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] __find_get_block
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] bio_advance
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] native_write_msr
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] get_mem_cgroup_from_mm
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] __lock_text_start
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] dma_pool_alloc
     0.00%     0.00%  kworker/u98:1-w  [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  kworker/u98:1-w  [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  kworker/u98:1-w  [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  kworker/u98:1-w  [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  kworker/u98:1-w  [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  kworker/u98:1-w  [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  kworker/u98:1-w  [kernel.kallsyms]                   [k] ext4_io_submit
     0.00%     0.00%  kworker/u98:1-w  [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  kworker/u98:1-w  [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] __blk_rq_map_sg
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  Thread-36        [kernel.kallsyms]                   [k] reweight_entity
     0.00%     0.00%  Thread-36        [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] set_next_entity
     0.00%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  Thread-71        [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  Thread-106       [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] invalidate_user_asid
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  Thread-68        [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] update_blocked_averages
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] run_rebalance_domains
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] psi_task_change
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] __queue_work
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] insert_work
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] queue_work_on
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] vmpressure
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  Thread-30        [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] effective_cpu_util
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] sugov_get_util
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] xas_create
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] xas_store
     0.00%     0.00%  Thread-59        [kernel.kallsyms]                   [k] futex_wait_setup
     0.00%     0.00%  Thread-134       [kernel.kallsyms]                   [k] irq_enter_rcu
     0.00%     0.00%  Thread-143       [kernel.kallsyms]                   [k] restore_regs_and_return_to_kernel
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] remove_entity_load_avg
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] pagevec_move_tail_fn
     0.00%     0.00%  ReadStage-49     [JIT] tid 2149                      [.] 0x00007f63a2ae0d77
     0.00%     0.00%  Thread-126       [kernel.kallsyms]                   [k] syscall_enter_from_user_mode
     0.00%     0.00%  Native-Transpor  [JIT] tid 2149                      [.] 0x00007f63a134e6fc
     0.00%     0.00%  ReadStage-165    [kernel.kallsyms]                   [k] __update_load_avg_blocked_se
     0.00%     0.00%  ReadStage-165    [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-165    [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-165    [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-165    [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-165    [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-165    [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  ReadStage-165    [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  ReadStage-165    [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-165    [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  Native-Transpor  [JIT] tid 2149                      [.] 0x00007f63a17281c1
     0.00%     0.00%  Native-Transpor  libc.so.6                           [.] pthread_mutex_trylock
     0.00%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] up_read
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __update_idle_core
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] pick_next_task_idle
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] __update_load_avg_se
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] syscall_return_via_sysret
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] ext4_find_extent
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] kfree
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] __switch_to_asm
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] page_cache_next_miss
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] free_unref_page_list
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] __blk_queue_split
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  MutationStage-2  [kernel.kallsyms]                   [k] reweight_entity
     0.00%     0.00%  MutationStage-2  [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] pmd_page_vaddr
     0.00%     0.00%  Thread-126       [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  Thread-41        [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] workingset_refault
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] perf_event_task_tick
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] mod_lruvec_state
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] scheduler_tick
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] workingset_refault
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __find_get_block
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __getblk_gfp
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __read_extent_tree_block
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] ext4_find_extent
     0.00%     0.00%  Thread-79        [kernel.kallsyms]                   [k] iterate_groups
     0.00%     0.00%  Thread-79        [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] task_scan_start
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] bio_associate_blkg_from_css
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] bio_associate_blkg
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  ReadStage-65     [JIT] tid 2149                      [.] 0x00007f63a20250a3
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] PageHuge
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] __es_tree_search.isra.0
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] ext4_es_insert_extent
     0.00%     0.00%  Native-Transpor  [JIT] tid 2149                      [.] 0x00007f63a134e72f
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] irq_enter_rcu
     0.00%     0.00%  Thread-123       [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  Thread-123       [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  Thread-123       [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  Thread-123       [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  Thread-123       [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  Thread-123       [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  Thread-123       [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  Thread-97        [kernel.kallsyms]                   [k] __rdgsbase_inactive
     0.00%     0.00%  Thread-19        [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] sched_clock_cpu
