# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 11935416462012
#
# Children      Self  Command          Shared Object      Symbol                                                        
# ........  ........  ...............  .................  ..............................................................
#
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] free_pgd_range
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] cp_new_stat
     0.00%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] kvfree_call_rcu
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%     0.00%  SpillThread      [kernel.kallsyms]  [k] reweight_entity
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] free_unref_page
     0.00%     0.00%  pool-4-thread-1  [JIT] tid 2059     [.] 0x00007f980d0523d7
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] rcu_segcblist_pend_cbs
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] rcu_accelerate_cbs
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] anon_vma_interval_tree_remove
     0.00%     0.00%  migration/2      [kernel.kallsyms]  [k] set_next_entity
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] native_iret
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] apparmor_file_permission
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] kmem_cache_free
     0.00%     0.00%  multipathd       [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  migration/11     [kernel.kallsyms]  [k] attach_entity_load_avg
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] rcuwait_wake_up
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] vm_area_dup
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] __split_vma
     0.00%     0.00%  java             [JIT] tid 2266     [.] 0x00007ff2d1a287f8
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] is_cpu_allowed
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] wp_page_copy
     0.00%     0.00%  SpillThread      [kernel.kallsyms]  [k] putback_lru_page
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%     0.00%  multipathd       [kernel.kallsyms]  [k] dequeue_task_rt
     0.00%     0.00%  kworker/43:1-mm  [kernel.kallsyms]  [k] rb_erase
     0.00%     0.00%  kworker/43:1-mm  [kernel.kallsyms]  [k] remove_vm_area
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] vmacache_update
     0.00%     0.00%  migration/40     [kernel.kallsyms]  [k] migration_cpu_stop
     0.00%     0.00%  migration/40     [kernel.kallsyms]  [k] move_queued_task
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] fixup_vdso_exception
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] vm_unmapped_area
     0.00%     0.00%  kworker/12:1-ev  [kernel.kallsyms]  [k] vmstat_update
     0.00%     0.00%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] __brelse
     0.00%     0.00%  migration/36     [kernel.kallsyms]  [k] detach_entity_cfs_rq
     0.00%     0.00%  migration/36     [kernel.kallsyms]  [k] migrate_task_rq_fair
     0.00%     0.00%  C2 CompilerThre  libjvm.so          [.] 0x000000000042553c
     0.00%     0.00%  kworker/25:1-ev  [kernel.kallsyms]  [k] kthread_data
     0.00%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] rwsem_wake.isra.0
     0.00%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] wake_up_q
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.00%     0.00%  java             [kernel.kallsyms]  [k] dma_direct_unmap_sg
     0.00%     0.00%  migration/25     [kernel.kallsyms]  [k] psi_group_change
     0.00%     0.00%  migration/25     [kernel.kallsyms]  [k] psi_task_change
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] uncharge_page
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2059     [.] 0x00007f980d052422
     0.00%     0.00%  SpillThread      [JIT] tid 2221     [.] 0x00007fef990135f6
     0.00%     0.00%  migration/12     [kernel.kallsyms]  [k] __migrate_swap_task.part.0
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] psi_memstall_enter
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] wait_on_page_bit_common
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1576     [.] 0x00007f9a49434645
     0.00%     0.00%  kworker/45:1-mm  [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  java             [kernel.kallsyms]  [k] __do_sys_prctl
     0.00%     0.00%  java             [kernel.kallsyms]  [k] __set_task_comm
     0.00%     0.00%  java             [kernel.kallsyms]  [k] perf_event_comm
     0.00%     0.00%  java             [kernel.kallsyms]  [k] perf_event_comm_output
     0.00%     0.00%  kworker/22:1-mm  [kernel.kallsyms]  [k] kfree
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] x86_pmu_disable
     0.00%     0.00%  java             [kernel.kallsyms]  [k] enqueue_timer
     0.00%     0.00%  kworker/24:2-mm  [kernel.kallsyms]  [k] usb_start_wait_urb
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] strlen
     0.00%     0.00%  SpillThread      [kernel.kallsyms]  [k] try_to_migrate
     0.00%     0.00%  SpillThread      [kernel.kallsyms]  [k] remove_vma
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __do_munmap
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __x64_sys_mmap
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] do_mmap
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ksys_mmap_pgoff
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] mmap_region
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] vm_mmap_pgoff
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] __queue_work
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] insert_work
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] psi_task_change
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] wake_up_process
     0.00%     0.00%  migration/5      [kernel.kallsyms]  [k] stop_machine_yield
     0.00%     0.00%  migration/44     [kernel.kallsyms]  [k] enqueue_entity
     0.00%     0.00%  migration/44     [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%     0.00%  java             [kernel.kallsyms]  [k] complete
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] __fdget_raw
     0.00%     0.00%  migration/3      [kernel.kallsyms]  [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  migration/44     [kernel.kallsyms]  [k] kthread_should_stop
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] task_numa_migrate.isra.0
     0.00%     0.00%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1639     [.] 0x00007f1dc5378d5b
     0.00%     0.00%  kworker/17:1-ev  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/17:1-ev  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%     0.00%  kworker/17:1-ev  [kernel.kallsyms]  [k] drain_local_pages_wq
     0.00%     0.00%  kworker/17:1-ev  [kernel.kallsyms]  [k] drain_pages_zone
     0.00%     0.00%  kworker/24:2-mm  [kernel.kallsyms]  [k] __pm_runtime_resume
     0.00%     0.00%  kworker/36:1-ev  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%     0.00%  kworker/38:1-ev  [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __activate_page
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] pagevec_lru_move_fn
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __x64_sys_epoll_ctl
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] do_epoll_ctl
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] delayed_put_pid
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] put_pid.part.0
     0.00%     0.00%  pool-4-thread-1  [JIT] tid 1747     [.] 0x00007f9ea55471f0
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] page_mapped
     0.00%     0.00%  migration/0      [kernel.kallsyms]  [k] update_cfs_group
     0.00%     0.00%  java             [kernel.kallsyms]  [k] ext4_file_open
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] hrtick_update
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] can_vma_merge_before
     0.00%     0.00%  migration/33     [kernel.kallsyms]  [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  migration/33     [kernel.kallsyms]  [k] balance_fair
     0.00%     0.00%  migration/33     [kernel.kallsyms]  [k] find_busiest_group
     0.00%     0.00%  migration/33     [kernel.kallsyms]  [k] load_balance
     0.00%     0.00%  migration/33     [kernel.kallsyms]  [k] newidle_balance
     0.00%     0.00%  Finalizer        [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  migration/20     [kernel.kallsyms]  [k] rcu_dynticks_inc
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] __hrtimer_init
     0.00%     0.00%  C2 CompilerThre  libc.so.6          [.] 0x00000000001b2f6d
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] strncpy_from_user
     0.00%     0.00%  kworker/46:1-ev  [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] task_scan_start
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1448     [.] 0x00007fcbc9748fc6
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __msecs_to_jiffies
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] iterate_groups
     0.00%     0.00%  migration/44     [kernel.kallsyms]  [k] balance_fair
     0.00%     0.00%  migration/44     [kernel.kallsyms]  [k] load_balance
     0.00%     0.00%  migration/44     [kernel.kallsyms]  [k] newidle_balance
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] userfaultfd_unmap_prep
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]  [k] inode_permission.part.0
     0.00%     0.00%  communication t  [JIT] tid 2221     [.] 0x00007fef990135ef
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] __unqueue_futex
     0.00%     0.00%  (spawn)          [kernel.kallsyms]  [k] chrdev_open
     0.00%     0.00%  (spawn)          [kernel.kallsyms]  [k] __x64_sys_openat
     0.00%     0.00%  (spawn)          [kernel.kallsyms]  [k] do_dentry_open
     0.00%     0.00%  (spawn)          [kernel.kallsyms]  [k] do_sys_openat2
     0.00%     0.00%  (spawn)          [kernel.kallsyms]  [k] vfs_open
     0.00%     0.00%  java             [kernel.kallsyms]  [k] exc_nmi
     0.00%     0.00%  SpillThread      [kernel.kallsyms]  [k] ___slab_alloc
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1747     [.] 0x00007f9ea58915d2
     0.00%     0.00%  migration/6      [kernel.kallsyms]  [k] rcu_dynticks_inc
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] insert_work
     0.00%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] anon_vma_interval_tree_iter_first
     0.00%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] try_to_migrate
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] mempool_alloc_slab
     0.00%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] drm_fbdev_use_iomem.isra.0
     0.00%     0.00%  SpillThread      [kernel.kallsyms]  [k] anon_vma_interval_tree_remove
     0.00%     0.00%  java             [kernel.kallsyms]  [k] inode_init_once
     0.00%     0.00%  java             [kernel.kallsyms]  [k] __x64_sys_getdents64
     0.00%     0.00%  java             [kernel.kallsyms]  [k] init_once
     0.00%     0.00%  java             [kernel.kallsyms]  [k] iterate_dir
     0.00%     0.00%  java             [kernel.kallsyms]  [k] proc_alloc_inode
     0.00%     0.00%  java             [kernel.kallsyms]  [k] proc_fd_instantiate
     0.00%     0.00%  java             [kernel.kallsyms]  [k] proc_fill_cache
     0.00%     0.00%  java             [kernel.kallsyms]  [k] proc_pid_make_inode
     0.00%     0.00%  java             [kernel.kallsyms]  [k] proc_readfd
     0.00%     0.00%  java             [kernel.kallsyms]  [k] proc_readfd_common
     0.00%     0.00%  java             [kernel.kallsyms]  [k] setup_object.isra.0
     0.00%     0.00%  migration/18     [kernel.kallsyms]  [k] psi_task_switch
     0.00%     0.00%  migration/29     [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  migration/26     [kernel.kallsyms]  [k] multi_cpu_stop
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] native_load_tls
     0.00%     0.00%  java             [JIT] tid 1817     [.] 0x00007f2369593b1a
     0.00%     0.00%  kworker/38:1-ev  [kernel.kallsyms]  [k] drain_zone_pages
     0.00%     0.00%  multipathd       [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]  [k] __do_sys_newfstatat
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]  [k] __x64_sys_newfstatat
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]  [k] cp_new_stat
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] llist_reverse_order
     0.00%     0.00%  kworker/u97:11-  [kernel.kallsyms]  [k] __scsi_execute
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] kmalloc_slab
     0.00%     0.00%  java             [kernel.kallsyms]  [k] dev_watchdog
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] do_fcntl
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __x64_sys_fcntl
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]  [k] get_unused_fd_flags
     0.00%     0.00%  SpillThread      [kernel.kallsyms]  [k] load_new_mm_cr3
     0.00%     0.00%  migration/30     [kernel.kallsyms]  [k] pick_next_task_rt
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] dnotify_flush
     0.00%     0.00%  migration/13     [kernel.kallsyms]  [k] cpu_stopper_thread
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] __switch_to_asm
     0.00%     0.00%  process reaper   [kernel.kallsyms]  [k] rmqueue_bulk
     0.00%     0.00%  process reaper   [kernel.kallsyms]  [k] __alloc_pages
     0.00%     0.00%  process reaper   [kernel.kallsyms]  [k] __get_free_pages
     0.00%     0.00%  process reaper   [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.00%     0.00%  process reaper   [kernel.kallsyms]  [k] __x64_sys_madvise
     0.00%     0.00%  process reaper   [kernel.kallsyms]  [k] alloc_pages
     0.00%     0.00%  process reaper   [kernel.kallsyms]  [k] do_madvise.part.0
     0.00%     0.00%  process reaper   [kernel.kallsyms]  [k] get_page_from_freelist
     0.00%     0.00%  process reaper   [kernel.kallsyms]  [k] unmap_page_range
     0.00%     0.00%  process reaper   [kernel.kallsyms]  [k] unmap_single_vma
     0.00%     0.00%  process reaper   [kernel.kallsyms]  [k] zap_page_range
     0.00%     0.00%  kworker/31:2-ev  [kernel.kallsyms]  [k] strscpy
     0.00%     0.00%  migration/42     [kernel.kallsyms]  [k] psi_group_change
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] irq_enter_rcu
     0.00%     0.00%  migration/36     [kernel.kallsyms]  [k] sugov_get_util
     0.00%     0.00%  migration/36     [kernel.kallsyms]  [k] propagate_entity_cfs_rq
     0.00%     0.00%  migration/36     [kernel.kallsyms]  [k] sugov_update_single_freq
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]  [k] ext4_mark_iloc_dirty
     0.00%     0.00%  migration/40     [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.00%     0.00%  C2 CompilerThre  libjvm.so          [.] 0x00000000008724f4
     0.00%     0.00%  fido_id          [kernel.kallsyms]  [k] __x64_sys_execve
     0.00%     0.00%  fido_id          [kernel.kallsyms]  [k] bprm_execve
     0.00%     0.00%  fido_id          [kernel.kallsyms]  [k] do_execveat_common
     0.00%     0.00%  fido_id          [kernel.kallsyms]  [k] load_elf_binary
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2159     [.] 0x00007f59f558fe8c
     0.00%     0.00%  pool-4-thread-1  [JIT] tid 1995     [.] 0x00007ff459eaa992
     0.00%     0.00%  kworker/45:1-mm  [kernel.kallsyms]  [k] refresh_cpu_vm_stats
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] syscall_enter_from_user_mode
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] __calc_delta
     0.00%     0.00%  kworker/46:1-ev  [kernel.kallsyms]  [k] refresh_cpu_vm_stats
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] try_to_unlazy
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] format_decode
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] __mod_memcg_state.part.0
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] userfaultfd_remove
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] recalc_sigpending
     0.00%     0.00%  kworker/12:1-ev  [kernel.kallsyms]  [k] free_vmap_area_noflush
     0.00%     0.00%  kworker/12:1-ev  [kernel.kallsyms]  [k] remove_vm_area
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] update_process_times
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] userfaultfd_unmap_complete
     0.00%     0.00%  java             [kernel.kallsyms]  [k] _crng_backtrack_protect
     0.00%     0.00%  java             [kernel.kallsyms]  [k] urandom_read
     0.00%     0.00%  java             [kernel.kallsyms]  [k] urandom_read_nowarn.constprop.0
     0.00%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] task_numa_fault
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] do_page_add_anon_rmap
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] page_add_anon_rmap
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] remove_migration_pte
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] rmap_walk
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] rmap_walk_anon
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] invalid_migration_vma
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] preferred_group_nid
     0.00%     0.00%  java             [kernel.kallsyms]  [k] swake_up_locked
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] vma_migratable
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] find_idlest_group
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] wake_up_new_task
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] pick_next_entity
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1448     [.] 0x00007fcbc956182e
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] strscpy
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __task_pid_nr_ns
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __x64_sys_gettid
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] syscall_enter_from_user_mode
     0.00%     0.00%  kworker/8:2-mm_  [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]  [k] collect_percpu_times
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]  [k] psi_avgs_work
     0.00%     0.00%  java             [kernel.kallsyms]  [k] __d_alloc
     0.00%     0.00%  java             [kernel.kallsyms]  [k] d_alloc
     0.00%     0.00%  java             [kernel.kallsyms]  [k] d_alloc_parallel
     0.00%     0.00%  C2 CompilerThre  libc.so.6          [.] 0x00000000001b2603
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] rcu_segcblist_advance
