# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3346000136016
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                           
# ........  ........  ...............  ................................................  .................................................................................................................................................................
#
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] __vma_adjust
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] mprotect_fixup
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] vma_merge
     0.00%     0.00%  executor-heartb  [kernel.kallsyms]                                 [k] __irqentry_text_end
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] update_pvclock_gtod
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] pvclock_gtod_notify
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] raw_notifier_call_chain
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]                                 [k] first_online_pgdat
     0.00%     0.00%  G1 Refine#1      libjvm.so                                         [.] _ZN9SparsePRT6expandEv
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] sched_clock
     0.00%     0.00%  GC Thread#2      libjvm.so                                         [.] _ZN17DirtyCardQueueSet33apply_closure_to_completed_bufferEP21CardTableEntryClosurejmb
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] __x86_indirect_thunk_rdx
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] timekeeping_advance
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] wake_q_add_safe
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] ixgbe_clean_tx_irq
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] __wrgsbase_inactive
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] update_rt_rq_load_avg
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] __mod_node_page_state
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] __mod_lruvec_page_state
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] __mod_lruvec_state
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] page_add_new_anon_rmap
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4d78f3d
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] validate_xmit_xfrm
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5501771
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] __list_add_valid
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] dma_unmap_page_attrs
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] ixgbe_clean_tx_irq
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] invoke_rcu_core.part.0
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] rmqueue_bulk
     0.00%     0.00%  driver-heartbea  [kernel.kallsyms]                                 [k] idle_cpu
     0.00%     0.00%  driver-heartbea  [kernel.kallsyms]                                 [k] __irq_exit_rcu
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] d_flags_for_inode
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] __d_instantiate
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] enqueue_entity
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] enqueue_task_fair
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] memcpy_fromio
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] ghes_copy_tofrom_phys
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] ip_local_deliver
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] nft_do_chain_ipv4
     0.00%     0.00%  C2 CompilerThre  libc-2.28.so                                      [.] __strlen_avx2
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] __get_user_nocheck_4
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c54f9fb0
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] rcu_report_qs_rnp
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] hrtick_update
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] raw_spin_rq_lock_nested
     0.00%     0.00%  GC Thread#16     libjvm.so                                         [.] _ZN11PtrQueueSet15allocate_bufferEv
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] trigger_load_balance
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] invalidate_bh_lru
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] find_busiest_queue
     0.00%     0.00%  GC Thread#11     libjvm.so                                         [.] _ZNK5frame6senderEP11RegisterMap
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] __unqueue_futex
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] plist_del
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] can_migrate_task
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] path_put
     0.00%     0.00%  G1 Refine#2      libjvm.so                                         [.] _ZNK5Klass15start_of_vtableEv
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] ttwu_stat
     0.00%     0.00%  migration/8      [kernel.kallsyms]                                 [k] balance_stop
     0.00%     0.00%  java             libjvm.so                                         [.] _ZNK11ConstMethod23method_parameters_startEv
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5577325
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c54fa4d0
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c54cd754
     0.00%     0.00%  kworker/9:1-eve  [kernel.kallsyms]                                 [k] free_pcppages_bulk
     0.00%     0.00%  kworker/9:1-eve  [kernel.kallsyms]                                 [k] drain_local_pages_wq
     0.00%     0.00%  kworker/9:1-eve  [kernel.kallsyms]                                 [k] drain_pages_zone
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] __sysvec_irq_move_cleanup
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] asm_sysvec_irq_move_cleanup
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] sysvec_irq_move_cleanup
     0.00%     0.00%  G1 Conc#2        libpthread-2.28.so                                [.] __condvar_confirm_wakeup
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] change_pmd_range.isra.0
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] change_p4d_range
     0.00%     0.00%  GC Thread#7      libjvm.so                                         [.] _ZN21OopOopIterateDispatchI14G1CMOopClosureE5Table15oop_oop_iterateI13InstanceKlassP7oopDescEEvPS0_S6_P5Klass
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4685d9b
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c49438d4
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] __get_user_nocheck_4
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] hrtimer_wakeup
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] do_nocb_deferred_wakeup.isra.0
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] activate_task
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] attach_task
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c485522c
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] syscall_return_via_sysret
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] update_cfs_rq_h_load
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] flush_tlb_one_kernel
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] native_set_fixmap
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] hash_futex
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36be2eef14
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c54a061d
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] security_sk_alloc
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] group_balance_cpu
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] cputime_adjust
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] rb_insert_color
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] _find_next_bit
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] sch_direct_xmit
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] __dev_xmit_skb
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] __mnt_want_write
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN12LinkResolver14resolve_methodERK8LinkInfoN9Bytecodes4CodeEP6Thread
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] arch_scale_freq_tick
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] putname
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] __vfs_getxattr
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] cap_bprm_creds_from_file
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] ext4_get_inode_loc
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] ext4_xattr_get
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] ext4_xattr_ibody_get
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] get_file_caps
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] get_vfs_caps_from_disk
     0.00%     0.00%  python3          [kernel.kallsyms]                                 [k] security_bprm_creds_from_file
     0.00%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] check_preempt_wakeup
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c48553ab
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] hash_futex
     0.00%     0.00%  GC Thread#5      libjvm.so                                         [.] _ZN17G1RemSetScanState20G1ClearCardTableTask4workEj
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] raw_spin_rq_lock_nested
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c494417b
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] hrtimer_forward
     0.00%     0.00%  java             [JIT] tid 1536                                    [.] 0x00007f36c44e111b
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] ip_rcv_finish_core.constprop.0
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                                 [k] drain_pages_zone
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]                                 [k] lru_add_drain_cpu_zone
     0.00%     0.00%  kworker/0:1-mm_  [kernel.kallsyms]                                 [k] __list_del_entry_valid
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] rcu_core_si
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] pick_next_entity
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZNK7RegMask5is_UPEv
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]                                 [k] set_worker_desc
     0.00%     0.00%  G1 Conc#3        libjvm.so                                         [.] _ZN9SparsePRT8add_cardEii
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] raw_spin_rq_lock_nested
     0.00%     0.00%  kworker/27:1-mm  [kernel.kallsyms]                                 [k] _find_first_bit
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] syscall_enter_from_user_mode
     0.00%     0.00%  kworker/18:2-mm  [kernel.kallsyms]                                 [k] __vunmap
     0.00%     0.00%  kworker/18:2-mm  [kernel.kallsyms]                                 [k] free_vmap_area_noflush
     0.00%     0.00%  kworker/18:2-mm  [kernel.kallsyms]                                 [k] free_work
     0.00%     0.00%  kworker/18:2-mm  [kernel.kallsyms]                                 [k] remove_vm_area
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] crc_82
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] __x86_indirect_thunk_rdx
     0.00%     0.00%  G1 Conc#3        libpthread-2.28.so                                [.] __condvar_dec_grefs
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] rcu_all_qs
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] __update_idle_core
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] pick_next_task_idle
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] can_migrate_task
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4944353
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] _copy_from_user
     0.00%     0.00%  tuned            [kernel.kallsyms]                                 [k] __cgroup_account_cputime_field
     0.00%     0.00%  tuned            [kernel.kallsyms]                                 [k] account_user_time
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4d74d36
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] wake_q_add_safe
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36bc896920
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] perf_swevent_start
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] try_charge_memcg
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] __mem_cgroup_charge
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] mem_cgroup_charge
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4d78d45
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] __pm_relax
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] ep_done_scan
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] ep_send_events
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] wbt_track
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] __rq_qos_track
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] update_sd_pick_busiest
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5488303
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] atime_needs_update
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] current_time
     0.00%     0.00%  GC Thread#0      libjvm.so                                         [.] _ZN2os15elapsed_counterEv
     0.00%     0.00%  GC Thread#0      libpthread-2.28.so                                [.] __pthread_disable_asynccancel
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] __audit_syscall_entry
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] syscall_trace_enter.constprop.0
     0.00%     0.00%  kworker/9:1-eve  [kernel.kallsyms]                                 [k] next_zone
     0.00%     0.00%  GC Thread#10     libjvm.so                                         [.] _ZN24G1ScanRSForRegionClosure18scan_rem_set_rootsEP10HeapRegion
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] free_unref_page_commit.constprop.0
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] add_interrupt_randomness
     0.00%     0.00%  heartbeat-recei  [kernel.kallsyms]                                 [k] futex_wait_setup
     0.00%     0.00%  heartbeat-recei  [kernel.kallsyms]                                 [k] futex_wait
     0.00%     0.00%  kworker/27:1-mm  [kernel.kallsyms]                                 [k] __list_del_entry_valid
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] update_group_capacity
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] syscall_return_via_sysret
     0.00%     0.00%  sssd_be          [kernel.kallsyms]                                 [k] unroll_tree_refs
     0.00%     0.00%  sssd_be          [kernel.kallsyms]                                 [k] __audit_syscall_exit
     0.00%     0.00%  sssd_be          [kernel.kallsyms]                                 [k] syscall_exit_work
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] __x64_sys_sched_yield
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] __queue_work
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN5Arena17destruct_contentsEv
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] nft_do_chain
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] nf_hook_slow
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] nft_do_chain_inet
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] percpu_counter_add_batch
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] __block_commit_write.constprop.0.isra.0
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] __set_page_dirty
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] account_page_dirtied
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] block_page_mkwrite
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] mark_buffer_dirty
     0.00%     0.00%  G1 Refine#4      libjvm.so                                         [.] _ZN21OopOopIterateDispatchI28G1ConcurrentRefineOopClosureE5Table15oop_oop_iterateI13InstanceKlassP7oopDescEEvPS0_S6_P5Klass
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] add_interrupt_randomness
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] handle_irq_event
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]                                 [k] get_nr_dirty_inodes
     0.00%     0.00%  kworker/29:1-mm  [kernel.kallsyms]                                 [k] cpuacct_charge
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] plist_del
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] __unqueue_futex
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] __count_memcg_events
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] find_busiest_queue
     0.00%     0.00%  VM Thread        ld-2.28.so                                        [.] __tls_get_addr_slow
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] __cgroup_account_cputime
     0.00%     0.00%  migration/10     [kernel.kallsyms]                                 [k] __x86_indirect_thunk_r15
     0.00%     0.00%  GC Thread#22     libjvm.so                                         [.] _ZN28OopOopIterateBoundedDispatchI29G1ScanObjsDuringScanRSClosureE5Table23oop_oop_iterate_boundedI13ObjArrayKlassP7oopDescEEvPS0_S6_P5Klass9MemRegion
     0.00%     0.00%  G1 Conc#3        libjvm.so                                         [.] _ZN28OopOopIterateBoundedDispatchI22G1RebuildRemSetClosureE5Table23oop_oop_iterate_boundedI13ObjArrayKlassP7oopDescEEvPS0_S6_P5Klass9MemRegion
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] acpi_os_read_memory
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]                                 [k] sk_alloc
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]                                 [k] __sock_create
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]                                 [k] __sys_socket
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]                                 [k] __x64_sys_socket
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]                                 [k] unix_create
     0.00%     0.00%  systemd-logind   [kernel.kallsyms]                                 [k] unix_create1
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] detach_entity_cfs_rq
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN10ciTypeFlow11StateVector9do_invokeEP16ciBytecodeStreamb
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] hash_futex
     0.00%     0.00%  G1 Refine#15     libjvm.so                                         [.] _ZN12G1CardCounts14add_card_countEPa
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c494397b
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]                                 [k] edac_queue_work
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c548886b
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] trigger_load_balance
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] rcu_note_context_switch
     0.00%     0.00%  G1 Refine#6      libjvm.so                                         [.] _ZN15G1CollectedHeap4heapEv
     0.00%     0.00%  G1 Refine#13     libjvm.so                                         [.] _ZN2os12elapsedVTimeEv
     0.00%     0.00%  dispatcher-even  [JIT] tid 1536                                    [.] 0x00007f36bfa8006d
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36bd136df4
     0.00%     0.00%  migration/16     [kernel.kallsyms]                                 [k] balance_rt
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c5471080
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36bd4ee27f
     0.00%     0.00%  kworker/u64:36-  [kernel.kallsyms]                                 [k] strscpy
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] napi_complete_done
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] calc_global_load
     0.00%     0.00%  gmain            [kernel.kallsyms]                                 [k] cpuacct_charge
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] __update_idle_core
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] pick_next_task_idle
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36bc8840d5
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] down_write_killable
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] rwsem_down_write_slowpath
     0.00%     0.00%  GC Thread#11     libjvm.so                                         [.] _ZN17OtherRegionsTable13add_referenceEPvj
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] ixgbe_clean_rx_irq
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c549ee86
     0.00%     0.00%  C1 CompilerThre  libjvm.so                                         [.] _ZN11Compilation14compile_methodEv
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] __irqentry_text_start
     0.00%     0.00%  GC Thread#10     libjvm.so                                         [.] _ZN21G1STWRefProcTaskProxy4workEj
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] activate_task
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] attach_task
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] ____nf_conntrack_find
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] __nf_conntrack_find_get
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] nf_conntrack_in
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] resolve_normal_ct
     0.00%     0.00%  G1 Refine#22     libjvm.so                                         [.] _ZN28OopOopIterateBoundedDispatchI28G1ConcurrentRefineOopClosureE5Table23oop_oop_iterate_boundedI13ObjArrayKlassP7oopDescEEvPS0_S6_P5Klass9MemRegion
     0.00%     0.00%  Executor task l  [JIT] tid 1536                                    [.] 0x00007f36c4943d67
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] __queue_work
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] __update_load_avg_se
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] __irq_exit_rcu
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] __queue_work
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] __run_timers.part.0
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] blk_mq_request_bypass_insert
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] blk_mq_requeue_work
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] blk_mq_sched_insert_request
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] call_timer_fn
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] enqueue_entity
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] enqueue_task_fair
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] run_timer_softirq
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] try_to_wake_up
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] ttwu_do_activate
     0.00%     0.00%  kworker/23:1H    [kernel.kallsyms]                                 [k] update_load_avg
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] rwsem_optimistic_spin
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] down_write_killable
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] rwsem_down_write_slowpath
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] complete_signal
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] posix_timer_fn
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] send_sigqueue
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] update_pvclock_gtod
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] pvclock_gtod_notify
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] raise_softirq
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] update_group_capacity
     0.00%     0.00%  G1 Refine#6      libjvm.so                                         [.] _ZN12G1CardCounts14add_card_countEPa
     0.00%     0.00%  kworker/u64:37-  [kernel.kallsyms]                                 [k] calc_wheel_index
     0.00%     0.00%  java             libjvm.so                                         [.] _ZN11klassVtable25add_new_mirandas_to_listsEP13GrowableArrayIP6MethodES4_P5ArrayIS2_ES7_S7_PK5Klassb
     0.00%     0.00%  GC Thread#12     libjvm.so                                         [.] _ZN10HeapRegion32oops_on_card_seq_iterate_carefulILb1E31G1ScanObjsDuringUpdateRSClosureEEb9MemRegionPT0_
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZNK7RegMask4SizeEv
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] __unqueue_futex
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] plist_del
