# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 301K of event 'cycles'
# Event count (approx.): 8955303910291
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     0.27%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] change_prot_numa
     0.27%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] task_numa_work
     0.27%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_release_io_end
     0.27%     0.05%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_finish_bio
     0.27%     0.01%  kcompactd0       [kernel.kallsyms]  [k] migrate_pages
     0.26%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kthread
     0.26%     0.00%  kcompactd1       [kernel.kallsyms]  [k] ret_from_fork
     0.26%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kcompactd
     0.26%     0.05%  InMemoryMerger   [kernel.kallsyms]  [k] ext4_da_get_block_prep
     0.26%     0.12%  java             [kernel.kallsyms]  [k] _raw_spin_lock
     0.26%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compact_zone
     0.26%     0.17%  kswapd1          [kernel.kallsyms]  [k] count_shadow_nodes
     0.26%     0.00%  kcompactd1       [kernel.kallsyms]  [k] proactive_compact_node
     0.26%     0.17%  java             [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.26%     0.00%  java             [kernel.kallsyms]  [k] __x64_sys_sched_yield
     0.25%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_da_get_block_prep
     0.25%     0.02%  java             [kernel.kallsyms]  [k] migrate_misplaced_page
     0.25%     0.07%  InMemoryMerger   [kernel.kallsyms]  [k] balance_dirty_pages_ratelimited
     0.25%     0.24%  localfetcher#1   [kernel.kallsyms]  [k] change_protection
     0.25%     0.05%  kswapd1          [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     0.24%     0.01%  kcompactd1       [kernel.kallsyms]  [k] migrate_pages
     0.24%     0.01%  java             [kernel.kallsyms]  [k] do_sched_yield
     0.24%     0.23%  kswapd1          [kernel.kallsyms]  [k] __free_one_page
     0.23%     0.16%  LocalJobRunner   [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.23%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __block_commit_write.constprop.0.isra.0
