# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 191K of event 'cycles'
# Event count (approx.): 17297680199363
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.16%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] exc_page_fault
     0.16%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_da_write_begin
     0.16%     0.15%  kswapd1          [kernel.kallsyms]                   [k] __free_one_page
     0.16%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.16%     0.09%  kswapd1          [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.15%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.15%  kswapd0          [kernel.kallsyms]                   [k] xas_create
     0.15%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.04%  NonPeriodicTask  [kernel.kallsyms]                   [k] mark_page_accessed
     0.15%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.15%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.15%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.15%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.03%  kswapd0          [kernel.kallsyms]                   [k] free_unref_page_list
     0.15%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] simple_copy_to_iter
     0.15%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] do_page_cache_ra
     0.15%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] exc_page_fault
     0.15%     0.15%  kswapd1          [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.15%     0.07%  swapper          [kernel.kallsyms]                   [k] set_next_entity
     0.15%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.15%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.15%     0.11%  kswapd1          [kernel.kallsyms]                   [k] workingset_eviction
     0.15%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.15%     0.11%  NonPeriodicTask  [kernel.kallsyms]                   [k] xas_find
     0.15%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] handle_mm_fault
     0.15%     0.14%  epollEventLoopG  [kernel.kallsyms]                   [k] copy_user_enhanced_fast_string
     0.15%     0.02%  cluster1-nio-wo  [kernel.kallsyms]                   [k] psi_task_change
     0.15%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] switch_fpu_return
     0.14%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.14%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.14%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.14%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] exc_page_fault
     0.14%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] exc_page_fault
     0.14%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.14%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.14%     0.12%  NonPeriodicTask  [kernel.kallsyms]                   [k] smp_call_function_many_cond
     0.14%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.14%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] handle_mm_fault
     0.14%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] exc_page_fault
     0.14%     0.14%  cluster1-nio-wo  [kernel.kallsyms]                   [k] copy_user_enhanced_fast_string
     0.14%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] skb_do_copy_data_nocache
     0.14%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.14%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.14%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] handle_mm_fault
     0.14%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.14%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] exc_page_fault
     0.14%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] handle_mm_fault
     0.14%     0.09%  swapper          [kernel.kallsyms]                   [k] update_load_avg
     0.14%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.14%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] __do_fault
     0.14%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.14%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.14%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] filemap_fault
     0.14%     0.00%  swapper          [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.14%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.14%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.14%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] exc_page_fault
     0.14%     0.05%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_ack
     0.14%     0.01%  kswapd1          [kernel.kallsyms]                   [k] page_remove_rmap
     0.14%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] handle_mm_fault
     0.14%     0.00%  swapper          [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.14%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] handle_mm_fault
     0.14%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.14%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.14%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] __do_fault
     0.13%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] exc_page_fault
     0.13%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] filemap_fault
     0.13%     0.04%  cluster1-nio-wo  [kernel.kallsyms]                   [k] enqueue_entity
     0.13%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.13%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] exc_page_fault
     0.13%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.13%     0.04%  cluster1-nio-wo  [kernel.kallsyms]                   [k] do_epoll_wait
     0.13%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] exc_page_fault
     0.13%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.13%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.13%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.13%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.13%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] exc_page_fault
     0.13%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] handle_mm_fault
     0.13%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.13%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.13%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __kfree_skb
     0.13%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] handle_mm_fault
     0.13%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.13%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.13%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] handle_mm_fault
     0.13%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] filemap_fault
     0.13%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] handle_mm_fault
     0.13%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.13%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.13%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.13%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] __do_fault
     0.13%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] sysvec_call_function
     0.13%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.13%     0.04%  kswapd1          [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.13%     0.13%  cluster1-nio-wo  [kernel.kallsyms]                   [k] psi_group_change
     0.13%     0.00%  swapper          [kernel.kallsyms]                   [k] wake_up_process
     0.13%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] __do_fault
     0.13%     0.00%  swapper          [kernel.kallsyms]                   [k] run_rebalance_domains
     0.13%     0.13%  Native-Transpor  [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.13%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] filemap_fault
     0.13%     0.00%  swapper          [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.13%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.12%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.12%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.12%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] exc_page_fault
     0.12%     0.01%  kswapd0          [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.12%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] grab_cache_page_write_begin
     0.12%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] __do_fault
     0.12%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] filemap_fault
     0.12%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] __do_fault
     0.12%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.12%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.12%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] __do_fault
     0.12%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] pagecache_get_page
     0.12%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] handle_mm_fault
     0.12%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] filemap_fault
     0.12%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] filemap_fault
     0.12%     0.01%  kswapd1          [kernel.kallsyms]                   [k] unaccount_page_cache_page
     0.12%     0.01%  kswapd0          [kernel.kallsyms]                   [k] free_unref_page_commit.constprop.0
     0.12%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.12%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] exc_page_fault
     0.12%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.12%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.12%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.12%     0.00%  ReadStage-152    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.12%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] handle_mm_fault
     0.12%     0.00%  ReadStage-152    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.12%     0.00%  ReadStage-152    [kernel.kallsyms]                   [k] exc_page_fault
     0.12%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.12%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] filemap_fault
     0.12%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] __do_fault
     0.12%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.12%     0.00%  ReadStage-152    [kernel.kallsyms]                   [k] handle_mm_fault
     0.12%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] exc_page_fault
     0.12%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.12%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.12%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] __do_fault
     0.12%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.12%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __sysvec_call_function
     0.12%     0.02%  swapper          [kernel.kallsyms]                   [k] tick_nohz_next_event
     0.12%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] __do_fault
     0.12%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.12%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] exc_page_fault
     0.12%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.12%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] filemap_fault
     0.12%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.12%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] filemap_fault
     0.12%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.12%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] handle_mm_fault
     0.12%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.12%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.12%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] exc_page_fault
     0.11%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.11%     0.00%  ReadStage-152    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.11%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.11%     0.05%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_ack
     0.11%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.11%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] exc_page_fault
     0.11%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] exc_page_fault
     0.11%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] __do_fault
     0.11%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.11%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.11%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.11%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] filemap_fault
     0.11%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] exc_page_fault
     0.11%     0.05%  kswapd0          [kernel.kallsyms]                   [k] move_pages_to_lru
