# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 350K of event 'cycles'
# Event count (approx.): 5662229416096
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     0.39%     0.01%  kcompactd0       [kernel.kallsyms]  [k] migrate_pages
     0.39%     0.00%  java             [kernel.kallsyms]  [k] __read_swap_cache_async
     0.39%     0.03%  LocalJobRunner   [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.39%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] mark_buffer_dirty
     0.39%     0.19%  java             [kernel.kallsyms]  [k] flush_tlb_func
     0.38%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] filemap_get_pages
     0.38%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] __alloc_pages
     0.38%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] __do_munmap
     0.38%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] __x64_sys_munmap
     0.38%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] __vm_munmap
     0.38%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] unmap_region
     0.38%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ondemand_readahead
     0.38%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] page_cache_ra_unbounded
     0.37%     0.30%  java             [kernel.kallsyms]  [k] __count_memcg_events
     0.37%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] page_cache_async_ra
     0.36%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] alloc_pages
     0.36%     0.02%  kworker/u96:0-e  [kernel.kallsyms]  [k] end_page_writeback
     0.36%     0.03%  kworker/u96:1-e  [kernel.kallsyms]  [k] end_page_writeback
     0.36%     0.01%  java             [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.36%     0.14%  pool-4-thread-1  [kernel.kallsyms]  [k] kmem_cache_alloc
     0.35%     0.01%  java             [kernel.kallsyms]  [k] hrtimer_interrupt
     0.35%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] alloc_page_buffers
     0.34%     0.31%  pool-4-thread-1  [kernel.kallsyms]  [k] _raw_spin_lock
     0.34%     0.00%  java             [kernel.kallsyms]  [k] move_to_new_page
     0.34%     0.00%  java             [kernel.kallsyms]  [k] migrate_page
     0.34%     0.03%  LocalJobRunner   [kernel.kallsyms]  [k] get_page_from_freelist
     0.33%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] alloc_buffer_head
     0.33%     0.32%  java             [kernel.kallsyms]  [k] clear_page_erms
