# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 133K of event 'cycles'
# Event count (approx.): 5321267836559
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] cpumask_next
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] task_numa_fault
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] ext4_inode_block_valid
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __check_block_validity.constprop.0
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  Thread-114       [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  Thread-114       [kernel.kallsyms]                   [k] __cgroup_account_cputime
     0.00%     0.00%  Thread-114       [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] timerqueue_add
     0.00%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] hrtimer_sleeper_start_expires
     0.00%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] hrtimer_start_range_ns
     0.00%     0.00%  Thread-60        [kernel.kallsyms]                   [k] __mnt_want_write
     0.00%     0.00%  Thread-60        [kernel.kallsyms]                   [k] __mnt_want_write_file
     0.00%     0.00%  Thread-60        [kernel.kallsyms]                   [k] __x64_sys_write
     0.00%     0.00%  Thread-60        [kernel.kallsyms]                   [k] file_update_time
     0.00%     0.00%  Thread-60        [kernel.kallsyms]                   [k] ksys_write
     0.00%     0.00%  Thread-60        [kernel.kallsyms]                   [k] new_sync_write
     0.00%     0.00%  Thread-60        [kernel.kallsyms]                   [k] pipe_write
     0.00%     0.00%  Thread-60        [kernel.kallsyms]                   [k] vfs_write
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] fpregs_assert_state_consistent
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] irqentry_exit
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] PageHuge
     0.00%     0.00%  Thread-5         [kernel.kallsyms]                   [k] iterate_groups
     0.00%     0.00%  systemd-udevd    [unknown]                           [.] 0000000000000000
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] cpus_share_cache
     0.00%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] native_load_tls
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] memset_erms
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] mempool_alloc
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] mod_lruvec_state.constprop.0
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] rebalance_domains
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] run_rebalance_domains
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] __resolve_freq
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] cpufreq_driver_resolve_freq
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] get_next_freq
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] native_apic_msr_eoi_write
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] ext4_inode_block_valid
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] __check_block_validity.constprop.0
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] nvme_setup_cmd
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] release_pages
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __x64_sys_mmap
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] do_mmap
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ksys_mmap_pgoff
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] mmap_region
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] vm_mmap_pgoff
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] kmem_cache_alloc
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] bvec_alloc
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] _raw_read_unlock_irqrestore
     0.00%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] bio_associate_blkg_from_css
     0.00%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] bio_associate_blkg
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] read_tsc
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] update_cfs_rq_h_load
     0.00%     0.00%  LocalPool-Clean  [kernel.kallsyms]                   [k] syscall_return_via_sysret
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] __blk_mq_sched_bio_merge
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] __bio_try_merge_page
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] bio_add_page
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] __update_load_avg_se
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-26     libc.so.6                           [.] pthread_cond_signal
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] __entry_text_start
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] page_cache_next_miss
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] migrate_task_to
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] stop_one_cpu
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] submit_bio_checks
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] rwsem_down_read_slowpath
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] kmem_cache_free
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] bio_free
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] bio_put
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] bvec_free
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ScheduledFastTa  [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] mem_cgroup_from_task
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  epollEventLoopG  libc.so.6                           [.] read
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] mod_lruvec_state.constprop.0
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  Thread-42        [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
