# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 5815652043713
#
# Children      Self  Command          Shared Object            Symbol                                                                                                                                                                           
# ........  ........  ...............  .......................  .................................................................................................................................................................................
#
     0.00%     0.00%  ksoftirqd/25     [kernel.kallsyms]        [k] smpboot_thread_fn
     0.00%     0.00%  ksoftirqd/25     [kernel.kallsyms]        [k] kthread
     0.00%     0.00%  ksoftirqd/25     [kernel.kallsyms]        [k] ret_from_fork
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d06ebf
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cad472
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN19Row_definition_list37adjust_formal_params_to_actual_paramsEP3THDP4ListI4ItemE
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/6:1-eve  [kernel.kallsyms]        [k] available_idle_cpu
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] tcp_schedule_loss_probe.part.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da2031
     0.00%     0.00%  kworker/25:1-ev  [kernel.kallsyms]        [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/25:1-ev  [kernel.kallsyms]        [k] vmstat_update
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK8MDL_lock15MDL_object_lock33incompatible_granted_types_bitmapEv
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]        [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] put_reqs_available
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] yield_task_fair
     0.00%     0.00%  sshd             [kernel.kallsyms]        [k] selinux_socket_sendmsg
     0.00%     0.00%  sshd             [kernel.kallsyms]        [k] security_socket_sendmsg
     0.00%     0.00%  kworker/22:2-ev  [kernel.kallsyms]        [k] __irqentry_text_start
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] update_wall_time
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9f9d0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c82b83
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] __switch_to_asm
     0.00%     0.00%  kworker/18:0     [kernel.kallsyms]        [k] prepare_task_switch
     0.00%     0.00%  kworker/28:2-mm  [kernel.kallsyms]        [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/28:2-mm  [kernel.kallsyms]        [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cf9904
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca77fd
     0.00%     0.00%  kworker/18:0     [kernel.kallsyms]        [k] __update_load_avg_cfs_rq
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c80841
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a951b1
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c835c2
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN10Item_equal9get_firstEP13st_join_tableP4Item
     0.00%     0.00%  kworker/30:1-ev  [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  kworker/12:1H    [kernel.kallsyms]        [k] nvme_queue_rq
     0.00%     0.00%  kworker/12:1H    [kernel.kallsyms]        [k] blk_mq_dispatch_rq_list
     0.00%     0.00%  kworker/21:2-ev  [kernel.kallsyms]        [k] __switch_to
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c4efa1
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN18base_list_iterator6removeEv
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000daf4d9
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d724f4
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]        [k] strnlen
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b93f04
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000e22a79
     0.00%     0.00%  kworker/1:2-eve  [kernel.kallsyms]        [k] update_min_vruntime
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] read_tsc
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] ktime_get
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z12get_variableP7st_hashP25st_mysql_const_lex_stringb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d6f864
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] TclGetNumberFromObj
     0.00%     0.00%  kworker/6:3      [kernel.kallsyms]        [k] strnlen
     0.00%     0.00%  kworker/20:1-ev  [kernel.kallsyms]        [k] wake_affine
     0.00%     0.00%  kworker/3:1-eve  [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  kworker/3:1-eve  [kernel.kallsyms]        [k] dequeue_entity
     0.00%     0.00%  kworker/3:1-eve  [kernel.kallsyms]        [k] dequeue_task_fair
     0.00%     0.00%  kworker/1:1H-kb  [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  kworker/1:1H-kb  [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dd4050
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dd3ea9
     0.00%     0.00%  kworker/25:1H-k  [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000768ba0
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d07103
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN27Item_func_hybrid_field_type8val_realEv
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a95241
     0.00%     0.00%  kworker/10:1H-k  [kernel.kallsyms]        [k] nvme_queue_rq
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] total_mapcount.part.0
     0.00%     0.00%  kworker/31:2     [kernel.kallsyms]        [k] update_irq_load_avg
     0.00%     0.00%  kworker/31:2     [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  kworker/9:1-eve  [kernel.kallsyms]        [k] wq_worker_running
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9e767
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d298c8
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z29cleanup_empty_jtbm_semi_joinsP4JOINP4ListI10TABLE_LISTE
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c802e3
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9f858
     0.00%     0.00%  kworker/9:2-mm_  [kernel.kallsyms]        [k] __scsi_execute
     0.00%     0.00%  kworker/9:2-mm_  [kernel.kallsyms]        [k] scsi_test_unit_ready
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] update_irq_load_avg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d70eda
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]        [k] iomap_dio_complete
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]        [k] iomap_dio_complete_work
     0.00%     0.00%  kworker/31:2     [kernel.kallsyms]        [k] update_cfs_rq_h_load
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cef0d3
     0.00%     0.00%  kworker/u64:35-  [kernel.kallsyms]        [k] ixgbe_check_hang_subtask
     0.00%     0.00%  kworker/27:2-ev  [kernel.kallsyms]        [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/27:2-ev  [kernel.kallsyms]        [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/25:1-ev  [kernel.kallsyms]        [k] aio_complete
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] submit_bio_checks
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] submit_bio_noacct
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5f9f
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000001a73a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d77924
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c89b00
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ea8e2b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000006b8763
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9d123
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000001afca
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]        [k] ttwu_stat
     0.00%     0.00%  mariadbd         mariadbd                 [.] bitmap_is_subset
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] __smp_call_single_queue
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] pick_next_entity
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]        [k] migrate_page_states
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] __es_tree_search.isra.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da1bf2
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK12Type_handler13Item_send_strEP4ItemP8ProtocolP8st_value
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]        [k] update_rq_clock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da19e0
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]        [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]        [k] free_unref_page_commit.constprop.0
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] alloc_inode
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] new_inode_pseudo
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5e16
     0.00%     0.00%  kworker/4:1-eve  [kernel.kallsyms]        [k] ttwu_do_wakeup
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000017baa
     0.00%     0.00%  kworker/1:2-eve  [kernel.kallsyms]        [k] load_balance
     0.00%     0.00%  kworker/18:0     [kernel.kallsyms]        [k] check_preempt_curr
     0.00%     0.00%  kworker/19:3     [kernel.kallsyms]        [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/3:1-eve  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce74b1
     0.00%     0.00%  kworker/7:1-eve  [kernel.kallsyms]        [k] ext4_dio_write_end_io
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c80213
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] ext4_convert_unwritten_extents
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] ext4_dio_write_end_io
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] ext4_map_blocks
     0.00%     0.00%  kworker/18:0     [kernel.kallsyms]        [k] update_min_vruntime
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5d54
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d92800
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9fe88
     0.00%     0.00%  sshd             [kernel.kallsyms]        [k] ixgbe_xmit_frame_ring
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  kworker/17:5     [kernel.kallsyms]        [k] check_preempt_curr
     0.00%     0.00%  kworker/18:1H-e  [kernel.kallsyms]        [k] __blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/18:1H-e  [kernel.kallsyms]        [k] __blk_mq_run_hw_queue
     0.00%     0.00%  kworker/18:1H-e  [kernel.kallsyms]        [k] blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/14:1-ev  [kernel.kallsyms]        [k] native_sched_clock
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] crc_88
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da20ea
     0.00%     0.00%  kworker/1:2-eve  [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8041f
     0.00%     0.00%  kworker/5:1H-kb  [kernel.kallsyms]        [k] __blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/5:1H-kb  [kernel.kallsyms]        [k] __blk_mq_delay_run_hw_queue
     0.00%     0.00%  kworker/5:1H-kb  [kernel.kallsyms]        [k] __blk_mq_run_hw_queue
     0.00%     0.00%  kworker/5:1H-kb  [kernel.kallsyms]        [k] blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/1:2-eve  [kernel.kallsyms]        [k] pwq_dec_nr_in_flight
     0.00%     0.00%  kworker/13:1-ev  [kernel.kallsyms]        [k] worker_enter_idle
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  kworker/18:2-ev  [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] vmacache_update
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca3133
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce38a8
     0.00%     0.00%  kworker/18:0     [kernel.kallsyms]        [k] update_rq_clock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c802a7
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z16get_quick_selectP5PARAMjP7SEL_ARGjjP11st_mem_root
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f41c
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]        [k] ext4_inode_csum
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]        [k] ext4_inode_csum_set
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da1e53
     0.00%     0.00%  kworker/25:6     [kernel.kallsyms]        [k] kfree
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]        [k] __queue_work
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]        [k] __drain_all_pages
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]        [k] queue_work_on
     0.00%     0.00%  kworker/10:0-ev  [kernel.kallsyms]        [k] ttwu_queue_wakelist
     0.00%     0.00%  kworker/29:2-ev  [kernel.kallsyms]        [k] prepare_task_switch
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c42da3
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] __xa_set_mark
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000001a61a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c51791
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d298bb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7064b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5b19
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] ext4_da_write_begin
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x000000000001c467
     0.00%     0.00%  kworker/15:1H-k  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  kworker/15:1H-k  [kernel.kallsyms]        [k] blk_mq_request_bypass_insert
     0.00%     0.00%  kworker/15:1H-k  [kernel.kallsyms]        [k] blk_mq_sched_insert_request
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccf590
     0.00%     0.00%  mariadbd         mariadbd                 [.] my_hash_first
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]        [k] fput
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d70cb8
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] TclCompileDictCreateCmd
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca59bb
     0.00%     0.00%  kworker/0:1H-kb  [kernel.kallsyms]        [k] strscpy
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccf947
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN14Arg_comparator19set_cmp_func_stringEP3THD
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] skb_release_data
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000768bab
     0.00%     0.00%  kworker/19:3     [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  kworker/27:2-ev  [kernel.kallsyms]        [k] migrate_task_rq_fair
