# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 10490410651502
#
# Children      Self  Command          Shared Object               Symbol                                                                                                                                                                           
# ........  ........  ...............  ..........................  .................................................................................................................................................................................
#
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d34764
     0.00%     0.00%  rhsmcertd-worke  libdb-5.3.so                [.] __db_tas_mutex_unlock
     0.00%     0.00%  perf             [kernel.kallsyms]           [k] __pagevec_lru_add_fn
     0.00%     0.00%  perf             [kernel.kallsyms]           [k] __pagevec_lru_add
     0.00%     0.00%  perf             [kernel.kallsyms]           [k] lru_cache_add
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cd0146
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]           [k] select_task_rq_fair
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c80272
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da15fd
     0.00%     0.00%  kworker/29:1-di  [kernel.kallsyms]           [k] cpumask_next_wrap
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c47b94
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x000000000001aa88
     0.00%     0.00%  ksoftirqd/13     [kernel.kallsyms]           [k] __update_blocked_fair
     0.00%     0.00%  ksoftirqd/13     [kernel.kallsyms]           [k] __softirqentry_text_start
     0.00%     0.00%  ksoftirqd/13     [kernel.kallsyms]           [k] run_ksoftirqd
     0.00%     0.00%  ksoftirqd/13     [kernel.kallsyms]           [k] run_rebalance_domains
     0.00%     0.00%  ksoftirqd/13     [kernel.kallsyms]           [k] update_blocked_averages
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]           [k] kmem_cache_free
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ccbac6
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]           [k] llist_add_batch
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]           [k] __smp_call_single_queue
     0.00%     0.00%  kworker/24:4     [kernel.kallsyms]           [k] pick_next_task_fair
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN14sp_instr_copen9exec_coreEP3THDPj
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x0000000000023e84
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca0e59
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]           [k] clear_buddies
     0.00%     0.00%  kworker/23:2     [kernel.kallsyms]           [k] ext4_convert_unwritten_extents
     0.00%     0.00%  kworker/2:1H-kb  [kernel.kallsyms]           [k] __blk_mq_delay_run_hw_queue
     0.00%     0.00%  kworker/5:1H-kb  [kernel.kallsyms]           [k] __update_load_avg_cfs_rq
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d72435
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d78ffa
     0.00%     0.00%  kworker/27:1-di  [kernel.kallsyms]           [k] pick_next_entity
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d4cc17
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN6String27needs_conversion_on_storageEmPK15charset_info_stS2_
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]           [k] __switch_to_asm
     0.00%     0.00%  kworker/5:0-eve  [kernel.kallsyms]           [k] select_idle_cpu
     0.00%     0.00%  kworker/15:1-di  [kernel.kallsyms]           [k] __ext4_ext_dirty
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] proc_block
     0.00%     0.00%  kworker/4:1-eve  [kernel.kallsyms]           [k] ext4_convert_unwritten_extents_endio
     0.00%     0.00%  kworker/24:1H-k  [kernel.kallsyms]           [k] __list_del_entry_valid
     0.00%     0.00%  kworker/1:2-dio  [kernel.kallsyms]           [k] reweight_entity
     0.00%     0.00%  kworker/25:2     [kernel.kallsyms]           [k] resched_curr
     0.00%     0.00%  kworker/28:1H-k  [kernel.kallsyms]           [k] __rq_qos_issue
     0.00%     0.00%  kworker/4:1-eve  [kernel.kallsyms]           [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/6:2-dio  [kernel.kallsyms]           [k] set_task_cpu
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca5b12
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]           [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/29:1-di  [kernel.kallsyms]           [k] refresh_cpu_vm_stats
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ce38e5
     0.00%     0.00%  kworker/27:1-di  [kernel.kallsyms]           [k] prepare_task_switch
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d185ff
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9d076
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]           [k] try_to_wake_up
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x00000000000245c8
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000caa160
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]           [k] blk_mq_end_request
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]           [k] blk_update_request
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]           [k] iomap_dio_bio_end_io
     0.00%     0.00%  kworker/0:1H-kb  [kernel.kallsyms]           [k] _raw_spin_lock
     0.00%     0.00%  kworker/28:0-di  [kernel.kallsyms]           [k] dequeue_task_fair
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] crc_57
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]           [k] dequeue_entity
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da23ad
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]           [k] update_irq_load_avg
     0.00%     0.00%  kworker/23:1H-k  [kernel.kallsyms]           [k] __blk_mq_delay_run_hw_queue
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d9f9c0
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9fabe
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]           [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000a951b1
     0.00%     0.00%  kworker/u64:2    [kernel.kallsyms]           [k] wb_check_old_data_flush
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d075af
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d70604
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cd016e
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x000000000079beba
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c32e08
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ce2bd8
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c860f1
     0.00%     0.00%  kworker/7:1      [kernel.kallsyms]           [k] pick_next_task_fair
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d9f8dd
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000eb57c2
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000dcdfa2
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cd0ab3
     0.00%     0.00%  kworker/31:1-di  [kernel.kallsyms]           [k] worker_enter_idle
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]           [k] __list_del_entry_valid
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]           [k] native_sched_clock
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d0ca40
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]           [k] __rdgsbase_inactive
     0.00%     0.00%  kworker/26:1-di  [kernel.kallsyms]           [k] ext4_find_extent
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d9bcc8
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d9c15c
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ee8197
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] crc_38
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]           [k] __rdgsbase_inactive
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] crc_12
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] skip_atoi
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d066f0
     0.00%     0.00%  tclsh8.6         libtcl8.6.so                [.] TclInitCompileEnv
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] timekeeping_advance
     0.00%     0.00%  kworker/4:0      [kernel.kallsyms]           [k] __switch_to
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] ext4_mb_prefetch
     0.00%     0.00%  kworker/4:1      [kernel.kallsyms]           [k] drm_fb_helper_damage_blit_real.isra.0
     0.00%     0.00%  kworker/24:1H-k  [kernel.kallsyms]           [k] cpuacct_charge
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d10d9c
     0.00%     0.00%  kworker/5:1-dio  [kernel.kallsyms]           [k] update_sg_lb_stats
     0.00%     0.00%  kworker/5:1-dio  [kernel.kallsyms]           [k] find_busiest_group
     0.00%     0.00%  kworker/5:1-dio  [kernel.kallsyms]           [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca5c91
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca715d
     0.00%     0.00%  kworker/2:1      [kernel.kallsyms]           [k] pwq_dec_nr_in_flight
     0.00%     0.00%  mariadbd         mariadbd                    [.] _Z19mysql_opt_change_dbP3THDPK25st_mysql_const_lex_stringP19st_mysql_lex_stringbPb
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]           [k] update_rq_clock_task
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]           [k] crc_96
     0.00%     0.00%  kworker/11:1-di  [kernel.kallsyms]           [k] select_idle_cpu
     0.00%     0.00%  kworker/11:1-di  [kernel.kallsyms]           [k] select_idle_sibling
     0.00%     0.00%  mariadbd         mariadbd                    [.] _Z24sql_strmake_with_convertP3THDPKcmPK15charset_info_stmS5_Pm
     0.00%     0.00%  irqbalance       [kernel.kallsyms]           [k] proc_alloc_inode
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c4534a
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d39dd6
     0.00%     0.00%  kworker/11:0     [kernel.kallsyms]           [k] jbd2_journal_stop
     0.00%     0.00%  kworker/11:0     [kernel.kallsyms]           [k] __ext4_journal_stop
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN14Item_real_func18fix_length_and_decEv
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]           [k] __find_get_block
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]           [k] __getblk_gfp
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c83b7d
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d11342
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] io_schedule_timeout
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] schedule_timeout
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9da17
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d78981
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]           [k] update_rq_clock
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] submit_bio_wait_endio
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000a98f7b
     0.00%     0.00%  kswapd0          [kernel.kallsyms]           [k] fsnotify_grab_connector
     0.00%     0.00%  kswapd0          [kernel.kallsyms]           [k] __destroy_inode
     0.00%     0.00%  kswapd0          [kernel.kallsyms]           [k] destroy_inode
     0.00%     0.00%  kswapd0          [kernel.kallsyms]           [k] fsnotify_destroy_marks
     0.00%     0.00%  kworker/0:0-dio  [kernel.kallsyms]           [k] update_cfs_group
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]           [k] __update_load_avg_se
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]           [k] enqueue_entity
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca1d14
     0.00%     0.00%  mariadbd         mariadbd                    [.] _Z15push_index_condP13st_join_tablej
     0.00%     0.00%  kworker/23:3-di  [kernel.kallsyms]           [k] fput
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]           [k] native_sched_clock
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]           [k] sched_clock_cpu
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000982fc5
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca5e1e
     0.00%     0.00%  kworker/0:0-dio  [kernel.kallsyms]           [k] __switch_to
     0.00%     0.00%  top              [kernel.kallsyms]           [k] __handle_mm_fault
     0.00%     0.00%  top              [kernel.kallsyms]           [k] do_user_addr_fault
     0.00%     0.00%  top              [kernel.kallsyms]           [k] exc_page_fault
     0.00%     0.00%  top              [kernel.kallsyms]           [k] handle_mm_fault
     0.00%     0.00%  kworker/17:2-di  [kernel.kallsyms]           [k] select_idle_cpu
     0.00%     0.00%  kworker/17:2-di  [kernel.kallsyms]           [k] select_idle_sibling
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN8Item_int8val_realEv
     0.00%     0.00%  kworker/1:2-dio  [kernel.kallsyms]           [k] ext4_find_extent
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000dd4283
     0.00%     0.00%  kworker/7:2-dio  [kernel.kallsyms]           [k] __irq_exit_rcu
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] bvec_alloc
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d72465
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN25select_result_interceptor24send_result_set_metadataER4ListI4ItemEj
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da1e79
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d9f72b
     0.00%     0.00%  kworker/27:1-di  [kernel.kallsyms]           [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ce7772
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]           [k] wb_check_old_data_flush
     0.00%     0.00%  kworker/7:2-dio  [kernel.kallsyms]           [k] update_irq_load_avg
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x0000000000020a21
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]           [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d920dd
     0.00%     0.00%  kworker/10:1H-k  [kernel.kallsyms]           [k] update_load_avg
     0.00%     0.00%  kworker/7:0-eve  [kernel.kallsyms]           [k] kfree
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000791f5a
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZNK20Sp_handler_procedure9get_cacheEP3THD
     0.00%     0.00%  rhsmcertd-worke  [kernel.kallsyms]           [k] grow_dev_page
     0.00%     0.00%  kworker/0:1H-kb  [kernel.kallsyms]           [k] blk_mq_flush_busy_ctxs
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]           [k] strnlen
