# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 6625486293113
#
# Children      Self  Command          Shared Object               Symbol                                                                                                                                                                                                                    
# ........  ........  ...............  ..........................  ..........................................................................................................................................................................................................................
#
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000a9e554
     0.00%     0.00%  kworker/7:2-mm_  [kernel.kallsyms]           [k] put_prev_entity
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d78cfc
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ce22b5
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d18441
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000dadf3f
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca3f2e
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d7a4e1
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]           [k] irqtime_account_irq
     0.00%     0.00%  kworker/23:0     [kernel.kallsyms]           [k] __bitmap_and
     0.00%     0.00%  kworker/22:2-ev  [kernel.kallsyms]           [k] pick_next_entity
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] crc_85
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cad3c2
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca5b8e
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da2015
     0.00%     0.00%  kworker/7:1-rcu  [kernel.kallsyms]           [k] set_task_cpu
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d74a00
     0.00%     0.00%  kworker/24:2-mm  [kernel.kallsyms]           [k] __update_idle_core
     0.00%     0.00%  kworker/24:2-mm  [kernel.kallsyms]           [k] pick_next_task_idle
     0.00%     0.00%  kworker/28:2-ev  [kernel.kallsyms]           [k] send_call_function_single_ipi
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] selinux_inode_free_security
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] __dentry_kill
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] __destroy_inode
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] __do_sys_waitid
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] d_invalidate
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] destroy_inode
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] do_wait
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] do_wait_pid
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] kernel_waitid
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] proc_invalidate_siblings_dcache
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] release_task
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] security_inode_free
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] shrink_dcache_parent
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] shrink_dentry_list
     0.00%     0.00%  systemd          [kernel.kallsyms]           [k] wait_task_zombie
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x00000000007047af
     0.00%     0.00%  kworker/22:0     [kernel.kallsyms]           [k] __lock_text_start
     0.00%     0.00%  perf             [kernel.kallsyms]           [k] rcu_all_qs
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c799d3
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ee7be0
     0.00%     0.00%  perf             [kernel.kallsyms]           [k] try_charge_memcg
     0.00%     0.00%  kworker/31:1H-k  [kernel.kallsyms]           [k] blk_mq_request_bypass_insert
     0.00%     0.00%  kworker/31:1H-k  [kernel.kallsyms]           [k] blk_mq_sched_insert_request
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x0000000000017750
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca7ab7
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d9f98d
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d61532
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000dd29be
     0.00%     0.00%  kworker/12:2-ev  [kernel.kallsyms]           [k] __es_insert_extent
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ce2e92
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ccd441
     0.00%     0.00%  kworker/8:3      [kernel.kallsyms]           [k] _find_next_bit
     0.00%     0.00%  kworker/8:3      [kernel.kallsyms]           [k] cpumask_next_wrap
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c820a0
     0.00%     0.00%  kworker/7:1-rcu  [kernel.kallsyms]           [k] __switch_to_asm
     0.00%     0.00%  kworker/30:1H    [kernel.kallsyms]           [k] nvme_queue_rq
     0.00%     0.00%  kworker/u64:35-  [kernel.kallsyms]           [k] __list_del_entry_valid
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] inode_io_list_move_locked
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000982f98
     0.00%     0.00%  kworker/8:1-eve  [kernel.kallsyms]           [k] __get_locked_pte
     0.00%     0.00%  kworker/8:1-eve  [kernel.kallsyms]           [k] __text_poke
     0.00%     0.00%  kworker/20:2-ev  [kernel.kallsyms]           [k] nvme_pci_complete_rq
     0.00%     0.00%  mariadbd         mariadbd                    [.] _Z21destroy_sj_tmp_tablesP4JOIN
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000dd3eab
     0.00%     0.00%  tclsh8.6         libmariadb.so.3             [.] 0x00000000000256a7
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN14Item_func_plus6int_opEv
     0.00%     0.00%  kworker/19:2-ev  [kernel.kallsyms]           [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/19:2-ev  [kernel.kallsyms]           [k] dequeue_entity
     0.00%     0.00%  kworker/19:2-ev  [kernel.kallsyms]           [k] dequeue_task_fair
     0.00%     0.00%  kworker/19:2-ev  [kernel.kallsyms]           [k] update_load_avg
     0.00%     0.00%  kworker/2:1H-kb  [kernel.kallsyms]           [k] kthread_data
     0.00%     0.00%  kworker/2:1H-kb  [kernel.kallsyms]           [k] wq_worker_running
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]           [k] mapping_get_entry
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ee87bc
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]           [k] ext4_extent_block_csum_set
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]           [k] __ext4_ext_dirty
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]           [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/11:4     [kernel.kallsyms]           [k] llist_add_batch
     0.00%     0.00%  kworker/11:4     [kernel.kallsyms]           [k] __smp_call_single_queue
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ccbfae
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca819f
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cb2a90
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]           [k] _find_next_bit
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]           [k] cpumask_next
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]           [k] select_idle_core
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]           [k] select_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ca7a1e
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]           [k] need_active_balance
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000aa608e
     0.00%     0.00%  kworker/28:0     [kernel.kallsyms]           [k] rcu_note_context_switch
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000b99907
     0.00%     0.00%  kworker/0:0      [kernel.kallsyms]           [k] ext4_inode_csum
     0.00%     0.00%  kworker/0:0      [kernel.kallsyms]           [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/0:0      [kernel.kallsyms]           [k] ext4_convert_unwritten_extents
     0.00%     0.00%  kworker/0:0      [kernel.kallsyms]           [k] ext4_do_update_inode.isra.0
     0.00%     0.00%  kworker/0:0      [kernel.kallsyms]           [k] ext4_inode_csum_set
     0.00%     0.00%  kworker/0:0      [kernel.kallsyms]           [k] ext4_mark_iloc_dirty
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d7ca07
     0.00%     0.00%  kworker/9:1H-kb  [kernel.kallsyms]           [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d68034
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] tick_do_update_jiffies64.part.0
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000a9558f
     0.00%     0.00%  perf             [kernel.kallsyms]           [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  kworker/6:0      [kernel.kallsyms]           [k] select_idle_core
     0.00%     0.00%  khugepaged       [kernel.kallsyms]           [k] native_flush_tlb_multi
     0.00%     0.00%  khugepaged       [kernel.kallsyms]           [k] flush_tlb_mm_range
     0.00%     0.00%  khugepaged       [kernel.kallsyms]           [k] ptep_clear_flush
     0.00%     0.00%  khugepaged       [kernel.kallsyms]           [k] rmap_walk_anon
     0.00%     0.00%  khugepaged       [kernel.kallsyms]           [k] try_to_migrate
     0.00%     0.00%  khugepaged       [kernel.kallsyms]           [k] try_to_migrate_one
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]           [k] update_rt_rq_load_avg
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] copy_user_generic_string
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] copy_page_to_iter
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] copy_page_to_iter_iovec
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] ksys_read
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] new_sync_read
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] pipe_read
     0.00%     0.00%  python3          [kernel.kallsyms]           [k] vfs_read
     0.00%     0.00%  NetworkManager   [kernel.kallsyms]           [k] ext4_ext_insert_extent
     0.00%     0.00%  NetworkManager   [kernel.kallsyms]           [k] __x64_sys_fallocate
     0.00%     0.00%  NetworkManager   [kernel.kallsyms]           [k] ext4_alloc_file_blocks.isra.0
     0.00%     0.00%  NetworkManager   [kernel.kallsyms]           [k] ext4_ext_map_blocks
     0.00%     0.00%  NetworkManager   [kernel.kallsyms]           [k] ext4_fallocate
     0.00%     0.00%  NetworkManager   [kernel.kallsyms]           [k] ext4_map_blocks
     0.00%     0.00%  NetworkManager   [kernel.kallsyms]           [k] vfs_fallocate
     0.00%     0.00%  khugepaged       [kernel.kallsyms]           [k] _find_next_bit
     0.00%     0.00%  khugepaged       [kernel.kallsyms]           [k] cpumask_next
     0.00%     0.00%  kworker/14:1-ev  [kernel.kallsyms]           [k] cpus_share_cache
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c8ba44
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d297bb
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9f86d
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c3641a
     0.00%     0.00%  kswapd0          [kernel.kallsyms]           [k] mem_cgroup_from_obj
     0.00%     0.00%  mariadbd         mariadbd                    [.] _ZN17Field_new_decimalC2EPhjS0_hN5Field5utypeEPK25st_mysql_const_lex_stringtbb
     0.00%     0.00%  kworker/27:1-ev  [kernel.kallsyms]           [k] __ext4_get_inode_loc
     0.00%     0.00%  kworker/27:1-ev  [kernel.kallsyms]           [k] ext4_get_inode_loc
     0.00%     0.00%  kworker/27:1-ev  [kernel.kallsyms]           [k] ext4_reserve_inode_write
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d04a3f
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000ccd445
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]           [k] update_cfs_rq_h_load
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]           [k] wake_affine
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]           [k] wake_affine_weight
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9da04
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]           [k] __bitmap_and
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]           [k] copy_page_from_iter_atomic
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]           [k] ext4_buffered_write_iter
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]           [k] generic_perform_write
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]           [k] ksys_write
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]           [k] new_sync_write
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]           [k] vfs_write
     0.00%     0.00%  kworker/20:0-rc  [kernel.kallsyms]           [k] fput
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000cd01ec
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000a9521e
     0.00%     0.00%  kworker/12:1H-k  [kernel.kallsyms]           [k] blk_mq_request_bypass_insert
     0.00%     0.00%  kworker/12:1H-k  [kernel.kallsyms]           [k] blk_mq_sched_insert_request
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]           [k] __list_add_valid
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]           [k] blk_account_io_done
     0.00%     0.00%  kworker/11:4     [kernel.kallsyms]           [k] kfree
     0.00%     0.00%  kworker/11:4     [kernel.kallsyms]           [k] iomap_dio_complete
     0.00%     0.00%  kworker/11:4     [kernel.kallsyms]           [k] iomap_dio_complete_work
     0.00%     0.00%  dnf              [kernel.kallsyms]           [k] put_prev_task_fair
     0.00%     0.00%  mariadbd         [kernel.kallsyms]           [k] fill_pte
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]           [k] __bitmap_andnot
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d06ebf
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000c9fc4b
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000791fa2
     0.00%     0.00%  kworker/14:1-ev  [kernel.kallsyms]           [k] idle_cpu
     0.00%     0.00%  kworker/14:1-ev  [kernel.kallsyms]           [k] __irq_exit_rcu
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000d10ec3
     0.00%     0.00%  tclsh8.6         libc-2.28.so                [.] unlink_chunk.isra.2
     0.00%     0.00%  mariadbd         mariadbd                    [.] 0x0000000000da0aba
     0.00%     0.00%  kworker/31:1-mm  [kernel.kallsyms]           [k] __common_interrupt
     0.00%     0.00%  kworker/31:1-mm  [kernel.kallsyms]           [k] __handle_irq_event_percpu
     0.00%     0.00%  kworker/31:1-mm  [kernel.kallsyms]           [k] blk_mq_end_request
     0.00%     0.00%  kworker/31:1-mm  [kernel.kallsyms]           [k] blk_update_request
     0.00%     0.00%  kworker/31:1-mm  [kernel.kallsyms]           [k] handle_edge_irq
     0.00%     0.00%  kworker/31:1-mm  [kernel.kallsyms]           [k] handle_irq_event
