# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3285379816649
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ................................................  ...............................................................................................................................................................................................................
#
     0.00%     0.00%  refresh progres  [kernel.kallsyms]                                 [k] get_mem_cgroup_from_mm
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06f59e2
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] mark_wake_futex
     0.00%     0.00%  G1 Conc#5        libjvm.so                                         [.] _ZN15G1CollectedHeap4heapEv
     0.00%     0.00%  GC Thread#2      libpthread-2.28.so                                [.] __condvar_confirm_wakeup
     0.00%     0.00%  kworker/20:1-ev  [kernel.kallsyms]                                 [k] strnlen
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f07e9a05
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] rb_erase
     0.00%     0.00%  Executor task l  libjvm.so                                         [.] _ZN13CompileBroker19compile_method_baseERK12methodHandleiiS2_iN11CompileTask13CompileReasonEbP6Thread.part.207
     0.00%     0.00%  kworker/26:2-ev  [kernel.kallsyms]                                 [k] strnlen
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] _find_first_bit
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] group_balance_cpu
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e8896a22
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] smp_call_function_many_cond
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] flush_tlb_mm_range
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] on_each_cpu_cond_mask
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] ptep_clear_flush
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] wp_page_copy
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e8896a74
     0.00%     0.00%  dag-scheduler-e  [kernel.kallsyms]                                 [k] account_process_tick
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] llist_reverse_order
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] flush_smp_call_function_queue
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06f54eb
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f15092d1
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e9ac8f6f
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] __queue_work
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06f4d84
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] cgroup_throttle_swaprate
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] update_cpu_capacity
     0.00%     0.00%  G1 Conc#5        libjvm.so                                         [.] _ZN21OopOopIterateDispatchI22G1RebuildRemSetClosureE5Table15oop_oop_iterateI14TypeArrayKlassP7oopDescEEvPS0_S6_P5Klass
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06f5471
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0af99c9
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] attach_entity_load_avg
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] change_pmd_range.isra.0
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] change_p4d_range
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] change_protection_range
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d1c41c
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f124e956
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d6c667
     0.00%     0.00%  G1 Conc#4        libpthread-2.28.so                                [.] __condvar_dec_grefs
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06f5910
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] hash_futex
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ce0e73
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] _copy_to_user
     0.00%     0.00%  G1 Refine#12     libpthread-2.28.so                                [.] __pthread_enable_asynccancel
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ce0eb1
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] __msecs_to_jiffies
     0.00%     0.00%  java             libjvm.so                                         [.] _ZN9metaspace9MetachunkC1ENS_10ChunkIndexEbmPNS_16VirtualSpaceNodeE
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] blk_stat_timer_fn
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] ntp_tick_length
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] rcu_accelerate_cbs
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] crc_36
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] copy_user_generic_string
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] __do_sys_getrusage
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] _copy_to_user
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] __list_del_entry_valid
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d03df9
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] rcu_core_si
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e915a178
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f122b824
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] __get_user_nocheck_4
     0.00%     0.00%  Spark Context C  libjvm.so                                         [.] _ZN11AllocTracer27send_allocation_in_new_tlabEP5KlassP8HeapWordmmP6Thread
     0.00%     0.00%  G1 Young RemSet  [kernel.kallsyms]                                 [k] hrtimer_sleeper_start_expires
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] x86_pmu_disable
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06d7d09
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e97060b6
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]                                 [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]                                 [k] __find_get_block
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]                                 [k] __getblk_gfp
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]                                 [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]                                 [k] lookup_bh_lru
     0.00%     0.00%  GC Thread#0      libjvm.so                                         [.] _ZN2os13PlatformEvent4parkEv
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] get_mem_cgroup_from_mm
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] get_task_mm
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] rcu_gp_kthread_wake
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] set_next_buddy
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] handle_pte_fault
     0.00%     0.00%  GC Thread#16     libjvm.so                                         [.] _ZNK6Thread28is_Code_cache_sweeper_threadEv
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e97fb884
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] nf_conntrack_udp_packet
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] __napi_poll
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] __netif_receive_skb_core
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] __netif_receive_skb_list
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] __netif_receive_skb_list_core
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] ip_rcv
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] ixgbe_poll
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] napi_complete_done
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] net_rx_action
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] netif_receive_skb_list_internal
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] nf_conntrack_in
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] nf_hook_slow
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f12bc9a0
     0.00%     0.00%  kworker/11:2-ev  [kernel.kallsyms]                                 [k] fold_diff
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] put_prev_task_fair
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] osq_unlock
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] nohz_balance_exit_idle
     0.00%     0.00%  auditd           [kernel.kallsyms]                                 [k] rmqueue
     0.00%     0.00%  auditd           [kernel.kallsyms]                                 [k] __alloc_pages
     0.00%     0.00%  auditd           [kernel.kallsyms]                                 [k] ext4_buffered_write_iter
     0.00%     0.00%  auditd           [kernel.kallsyms]                                 [k] ext4_da_write_begin
     0.00%     0.00%  auditd           [kernel.kallsyms]                                 [k] generic_perform_write
     0.00%     0.00%  auditd           [kernel.kallsyms]                                 [k] get_page_from_freelist
     0.00%     0.00%  auditd           [kernel.kallsyms]                                 [k] grab_cache_page_write_begin
     0.00%     0.00%  auditd           [kernel.kallsyms]                                 [k] ksys_write
     0.00%     0.00%  auditd           [kernel.kallsyms]                                 [k] new_sync_write
     0.00%     0.00%  auditd           [kernel.kallsyms]                                 [k] pagecache_get_page
     0.00%     0.00%  auditd           [kernel.kallsyms]                                 [k] vfs_write
     0.00%     0.00%  Reference Handl  [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d75885
     0.00%     0.00%  G1 Refine#17     libpthread-2.28.so                                [.] pthread_cond_wait@@GLIBC_2.3.2
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] perf_swevent_start
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19ea245171
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] hash_futex
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  java             [JIT] tid 1540                                    [.] 0x00007f19e88871ea
     0.00%     0.00%  Spark Context C  libjvm.so                                         [.] _ZN13ObjectMonitor4exitEbP6Thread.part.87
     0.00%     0.00%  kworker/20:1-ev  [kernel.kallsyms]                                 [k] kthread_data
     0.00%     0.00%  kworker/20:1-ev  [kernel.kallsyms]                                 [k] wq_worker_running
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] tcp_update_skb_after_send
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] _find_first_bit
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] group_balance_cpu
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] enter_lazy_tlb
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] trigger_load_balance
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] __entry_text_start
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d7b969
     0.00%     0.00%  G1 Refine#18     libpthread-2.28.so                                [.] pthread_cond_signal@@GLIBC_2.3.2
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] rmqueue
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] irq_chip_ack_parent
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19ebb70a99
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] update_vsyscall
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] profile_tick
     0.00%     0.00%  perf             perf                                              [.] 0x00000000002b4e65
     0.00%     0.00%  C2 CompilerThre  libc-2.28.so                                      [.] sysmalloc
     0.00%     0.00%  GC Thread#10     libjvm.so                                         [.] _ZN10HeapRegion8hr_clearEbbb
     0.00%     0.00%  Spark Context C  [kernel.kallsyms]                                 [k] run_posix_cpu_timers
     0.00%     0.00%  executor-heartb  [kernel.kallsyms]                                 [k] sync_regs
     0.00%     0.00%  executor-heartb  [kernel.kallsyms]                                 [k] error_entry
     0.00%     0.00%  chronyd          [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] crc_20
     0.00%     0.00%  G1 Conc#4        libjvm.so                                         [.] _ZN2os13PlatformEvent4parkEv
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] memset
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] security_inode_alloc
     0.00%     0.00%  GC Thread#17     libjvm.so                                         [.] _ZN19GenericTaskQueueSetI16GenericTaskQueueI16G1TaskQueueEntryL10MemoryType5ELj131072EELS2_5EE4peekEv
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] native_flush_tlb_one_user
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] __anon_vma_interval_tree_remove
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] __update_idle_core
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] pick_next_task_idle
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] ext4_da_map_blocks.constprop.0
     0.00%     0.00%  java             [kernel.kallsyms]                                 [k] ext4_da_get_block_prep
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN6Symbol18increment_refcountEv
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] get_futex_key
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] update_dl_rq_load_avg
     0.00%     0.00%  spark-listener-  libjvm.so                                         [.] _ZN7Monitor6unlockEv
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] __update_load_avg_blocked_se
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] remove_entity_load_avg
     0.00%     0.00%  kworker/31:1-ev  [kernel.kallsyms]                                 [k] first_online_pgdat
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN16ciBytecodeStream9get_fieldERb
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] up_read
     0.00%     0.00%  G1 Refine#21     libpthread-2.28.so                                [.] __condvar_dec_grefs
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ce0ec9
     0.00%     0.00%  GC Thread#15     libjvm.so                                         [.] _ZN7Monitor28lock_without_safepoint_checkEv
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] get_task_mm
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN7Monitor6unlockEv
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] kfree
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d041c4
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] skb_release_data
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] __kfree_skb
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] ip_local_deliver_finish
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] ip_protocol_deliver_rcu
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] tcp_ack
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] tcp_clean_rtx_queue
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] tcp_rcv_established
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] tcp_v4_do_rcv
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] tcp_v4_rcv
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] check_preempt_wakeup
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] check_preempt_curr
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0c3f385
     0.00%     0.00%  C2 CompilerThre  libjvm.so                                         [.] _ZN2os5Linux21init_thread_fpu_stateEv
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] llist_reverse_order
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d1c83f
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] page_counter_try_charge
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] obj_cgroup_charge
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] obj_cgroup_charge_pages
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] try_charge_memcg
     0.00%     0.00%  GC Thread#7      libjvm.so                                         [.] _ZN30OopOopIterateBackwardsDispatchI25G1ScanEvacuatedObjClosureE5Table25oop_oop_iterate_backwardsI14TypeArrayKlassP7oopDescEEvPS0_S6_P5Klass
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e8876b39
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] inet_gro_receive
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] dev_gro_receive
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] napi_gro_receive
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] rcu_core_si
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d04178
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0878830
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] rcu_core_si
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] __inet_lookup_established
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] __netif_receive_skb_core
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] __netif_receive_skb_list
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] __netif_receive_skb_list_core
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] ip_rcv
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] ip_rcv_finish_core.constprop.0
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] napi_complete_done
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] netif_receive_skb_list_internal
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] tcp_v4_early_demux
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] rcu_read_unlock_strict
     0.00%     0.00%  VM Periodic Tas  libjvm.so                                         [.] _ZN6Thread10muxAcquireEPVlPKc
     0.00%     0.00%  migration/28     [kernel.kallsyms]                                 [k] pick_next_entity
     0.00%     0.00%  migration/28     [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  kworker/7:2-eve  [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  GC Thread#16     libjvm.so                                         [.] _ZN5frame11nmethods_doEP15CodeBlobClosure
     0.00%     0.00%  GC Thread#2      libjvm.so                                         [.] _ZN10HeapRegion32oops_on_card_seq_iterate_carefulILb1E31G1ScanObjsDuringUpdateRSClosureEEb9MemRegionPT0_
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] jbd2_journal_cancel_revoke
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] do_get_write_access
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d03ede
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] down_write_killable
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] rwsem_down_write_slowpath
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0710ee3
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d1c877
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] deactivate_task
     0.00%     0.00%  GC Thread#10     libpthread-2.28.so                                [.] _pthread_cleanup_pop
     0.00%     0.00%  migration/12     [kernel.kallsyms]                                 [k] complete
     0.00%     0.00%  migration/12     [kernel.kallsyms]                                 [k] cpu_stopper_thread
     0.00%     0.00%  migration/12     [kernel.kallsyms]                                 [k] softlockup_fn
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0c2a0c3
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] change_pmd_range.isra.0
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] change_p4d_range
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] change_protection_range
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] flush_tlb_func
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] __sysvec_call_function
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] asm_sysvec_call_function
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] flush_smp_call_function_queue
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] sysvec_call_function
     0.00%     0.00%  kworker/5:1-eve  [kernel.kallsyms]                                 [k] first_online_pgdat
     0.00%     0.00%  dispatcher-even  [JIT] tid 1540                                    [.] 0x00007f19e8b3ff4b
     0.00%     0.00%  GC Thread#2      libjvm.so                                         [.] _ZNK18ImmutableOopMapSet18find_map_at_offsetEi
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f1159a5d
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]                                 [k] smp_call_function_many_cond
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]                                 [k] clear_page_dirty_for_io
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]                                 [k] flush_tlb_mm_range
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]                                 [k] on_each_cpu_cond_mask
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]                                 [k] page_mkclean
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]                                 [k] page_mkclean_one
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]                                 [k] ptep_clear_flush
     0.00%     0.00%  kworker/u64:34-  [kernel.kallsyms]                                 [k] rmap_walk_file
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] get_obj_cgroup_from_current
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] vm_area_alloc
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] ixgbe_clean_tx_irq
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ce0f52
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] native_flush_tlb_multi
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] tcp_v4_early_demux
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] ip_rcv_finish_core.constprop.0
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] vmacache_update
     0.00%     0.00%  top              [kernel.kallsyms]                                 [k] security_file_open
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] cpumask_next
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] _raw_spin_trylock
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] note_gp_changes
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06f51d6
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] __update_blocked_fair
     0.00%     0.00%  G1 Refine#4      libjvm.so                                         [.] _ZN24G1ConcurrentRefineThread11run_serviceEv
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d758be
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d042ec
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] note_gp_changes
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] rcu_core
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] need_active_balance
     0.00%     0.00%  kworker/16:1-ev  [kernel.kallsyms]                                 [k] idle_cpu
     0.00%     0.00%  kworker/16:1-ev  [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  kworker/16:1-ev  [kernel.kallsyms]                                 [k] load_balance
     0.00%     0.00%  kworker/16:1-ev  [kernel.kallsyms]                                 [k] newidle_balance
     0.00%     0.00%  kworker/16:1-ev  [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  kworker/16:1-ev  [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/16:1-ev  [kernel.kallsyms]                                 [k] update_sg_lb_stats
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] inc_node_page_state
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ce0def
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06f551d
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] policy_node
     0.00%     0.00%  java             [JIT] tid 1540                                    [.] 0x00007f19e9201f1c
     0.00%     0.00%  G1 Refine#1      libc-2.28.so                                      [.] _int_malloc
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] perf_iterate_sb
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e935f490
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0ce0d53
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19e96a99c0
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f06f4dfa
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d03f97
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] cpu_stop_queue_work
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] watchdog_timer_fn
     0.00%     0.00%  Executor task l  [JIT] tid 1540                                    [.] 0x00007f19f0d7b56d
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] clear_page_rep
