# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 10K of event 'cycles'
# Event count (approx.): 166397942661
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                  
# ........  ........  ...............  ...................  ........................................................................................................................
#
     0.84%     0.09%  mariadbd         [kernel.kallsyms]    [k] exit_to_user_mode_prepare
     0.83%     0.01%  mariadbd         [kernel.kallsyms]    [k] blk_finish_plug
     0.79%     0.03%  mariadbd         [kernel.kallsyms]    [k] __wake_up_common_lock
     0.77%     0.06%  mariadbd         [kernel.kallsyms]    [k] sock_def_readable
     0.76%     0.02%  mariadbd         [kernel.kallsyms]    [k] blk_mq_try_issue_list_directly
     0.76%     0.62%  swapper          [kernel.kallsyms]    [k] switch_mm_irqs_off
     0.75%     0.38%  mariadbd         [kernel.kallsyms]    [k] __audit_syscall_exit
     0.74%     0.08%  mariadbd         [kernel.kallsyms]    [k] __wake_up_common
     0.73%     0.02%  mariadbd         [kernel.kallsyms]    [k] default_send_IPI_mask_sequence_phys
     0.72%     0.02%  mariadbd         [kernel.kallsyms]    [k] amd_pmu_disable_all
     0.72%     0.00%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_pwrite64
     0.72%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_buffered_write_iter
     0.72%     0.00%  mariadbd         [kernel.kallsyms]    [k] new_sync_write
     0.72%     0.00%  mariadbd         [kernel.kallsyms]    [k] vfs_write
     0.72%     0.00%  mariadbd         [kernel.kallsyms]    [k] iomap_dio_submit_bio
     0.72%     0.13%  mariadbd         [kernel.kallsyms]    [k] select_idle_cpu
     0.72%     0.25%  mariadbd         [kernel.kallsyms]    [k] ttwu_queue_wakelist
     0.71%     0.03%  swapper          [kernel.kallsyms]    [k] scheduler_tick
     0.70%     0.02%  swapper          [kernel.kallsyms]    [k] update_blocked_averages
     0.70%     0.02%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_io_getevents
     0.69%     0.69%  swapper          [kernel.kallsyms]    [k] get_typical_interval
     0.69%     0.18%  mariadbd         [kernel.kallsyms]    [k] futex_wait_setup
     0.69%     0.68%  mariadbd         [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath.part.0
     0.68%     0.00%  mariadbd         [kernel.kallsyms]    [k] generic_perform_write
     0.68%     0.01%  mariadbd         [kernel.kallsyms]    [k] do_io_getevents
     0.67%     0.06%  swapper          [kernel.kallsyms]    [k] tick_nohz_restart_sched_tick
     0.66%     0.06%  mariadbd         [kernel.kallsyms]    [k] pollwake
     0.65%     0.04%  swapper          [kernel.kallsyms]    [k] end_swap_bio_read
     0.65%     0.00%  kcompactd0       [kernel.kallsyms]    [k] move_to_new_page
     0.64%     0.00%  mariadbd         [kernel.kallsyms]    [k] read_events
     0.63%     0.11%  mariadbd         [kernel.kallsyms]    [k] enqueue_entity
     0.62%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __wake_up_common_lock
     0.62%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] sock_def_readable
     0.61%     0.61%  mariadbd         [kernel.kallsyms]    [k] available_idle_cpu
     0.61%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] try_to_wake_up
     0.61%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] __wake_up_common
     0.60%     0.01%  swapper          [kernel.kallsyms]    [k] perf_event_task_tick
     0.60%     0.01%  mariadbd         [kernel.kallsyms]    [k] sock_alloc_send_pskb
     0.60%     0.13%  swapper          [kernel.kallsyms]    [k] tick_nohz_next_event
     0.60%     0.03%  mariadbd         [kernel.kallsyms]    [k] alloc_skb_with_frags
     0.59%     0.52%  swapper          [kernel.kallsyms]    [k] _raw_spin_lock
     0.59%     0.12%  swapper          [kernel.kallsyms]    [k] perf_adjust_freq_unthr_context
     0.58%     0.27%  swapper          [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.58%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] futex_wait
     0.57%     0.36%  swapper          [kernel.kallsyms]    [k] refresh_cpu_vm_stats
     0.57%     0.08%  kcompactd0       [kernel.kallsyms]    [k] migrate_page_copy
     0.57%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] schedule
     0.56%     0.01%  mariadbd         [kernel.kallsyms]    [k] __alloc_skb
     0.56%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] pollwake
     0.56%     0.03%  mariadbd         [kernel.kallsyms]    [k] ext4_es_insert_extent
     0.55%     0.12%  mariadbd         [kernel.kallsyms]    [k] __irq_exit_rcu
     0.55%     0.06%  swapper          [kernel.kallsyms]    [k] finish_task_switch.isra.0
     0.55%     0.00%  kcompactd0       [kernel.kallsyms]    [k] migrate_page
     0.54%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] __schedule
     0.54%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] schedule_hrtimeout_range_clock
     0.54%     0.19%  mariadbd         [kernel.kallsyms]    [k] switch_fpu_return
     0.53%     0.05%  mariadbd         [kernel.kallsyms]    [k] lookup_swap_cache
     0.53%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] futex_wake
     0.53%     0.53%  kcompactd0       [kernel.kallsyms]    [k] page_vma_mapped_walk
     0.52%     0.48%  mariadbd         [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.52%     0.52%  swapper          [kernel.kallsyms]    [k] read_tsc
     0.52%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] futex_wait_setup
