# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 261K of event 'cycles'
# Event count (approx.): 5041985941317
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.00%     0.00%  Thread-36        [kernel.kallsyms]                   [k] __update_idle_core
     0.00%     0.00%  Thread-36        [kernel.kallsyms]                   [k] pick_next_task_idle
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.00%     0.00%  Thread-32        [kernel.kallsyms]                   [k] __get_user_nocheck_4
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] ___slab_alloc
     0.00%     0.00%  Thread-16        [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  Thread-16        [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  Thread-16        [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-16        [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-16        [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  Thread-16        [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  Thread-16        [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-16        [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] cpufreq_stats_record_transition
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] cpufreq_driver_fast_switch
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.00%     0.00%  Native-Transpor  [JIT] tid 2145                      [.] 0x00007f3e0a3f3a41
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] attach_entity_load_avg
     0.00%     0.00%  Thread-38        [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  Native-Transpor  [JIT] tid 2145                      [.] 0x00007f3e0aa8bab7
     0.00%     0.00%  ReadStage-12     liblz4-java-4264592141548979433.so  [.] LZ4_decompress_safe
     0.00%     0.00%  Thread-72        [kernel.kallsyms]                   [k] native_sched_clock
     0.00%     0.00%  Thread-72        [kernel.kallsyms]                   [k] sched_clock_cpu
     0.00%     0.00%  Thread-72        [kernel.kallsyms]                   [k] update_rq_clock
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] unlock_page_memcg
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] scheduler_tick
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] task_tick_fair
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  ReadStage-76     libc.so.6                           [.] pthread_cond_signal
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] __entry_text_start
     0.00%     0.00%  Thread-51        [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] cpumask_next
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] __dma_map_sg_attrs
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] vmacache_update
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] irq_chip_ack_parent
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  Thread-25        [kernel.kallsyms]                   [k] enter_lazy_tlb
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] strlen
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] update_blocked_averages
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] irq_exit_rcu
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] run_rebalance_domains
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] workingset_update_node
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] lru_note_cost
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] lru_note_cost_page
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] down_read_trylock
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] sync_regs
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] pte_alloc_one
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  Thread-83        [kernel.kallsyms]                   [k] __update_load_avg_se
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] down_read_trylock
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] clockevents_program_event
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] hrtimer_update_next_event
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] pagecache_get_page
     0.00%     0.00%  Thread-36        [kernel.kallsyms]                   [k] hash_futex
     0.00%     0.00%  kworker/27:2-mm  [kernel.kallsyms]                   [k] __wrgsbase_inactive
     0.00%     0.00%  kworker/27:2-mm  [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] xas_find_conflict
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] __memcg_kmem_charge_page
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] pte_alloc_one
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] __update_load_avg_se
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] fpregs_assert_state_consistent
     0.00%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] futex_wait_setup
     0.00%     0.00%  Thread-143       [kernel.kallsyms]                   [k] reweight_entity
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] remove_entity_load_avg
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] bvec_split_segs
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] perf_event_comm_output
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] pmd_val
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] blk_mq_rq_ctx_init
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] __blk_mq_alloc_request
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] get_mem_cgroup_from_mm
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] arch_do_signal_or_restart
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] get_signal
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] futex_wait_setup
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] __brelse
     0.00%     0.00%  MutationStage-3  [kernel.kallsyms]                   [k] lapic_next_deadline
     0.00%     0.00%  MutationStage-3  [kernel.kallsyms]                   [k] hrtimer_reprogram
     0.00%     0.00%  MutationStage-3  [kernel.kallsyms]                   [k] hrtimer_sleeper_start_expires
     0.00%     0.00%  MutationStage-3  [kernel.kallsyms]                   [k] hrtimer_start_range_ns
     0.00%     0.00%  MutationStage-3  [kernel.kallsyms]                   [k] tick_program_event
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] perf_output_begin
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] perf_event_comm_output
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.00%     0.00%  Thread-34        [kernel.kallsyms]                   [k] syscall_enter_from_user_mode
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  Thread-137       [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  Thread-137       [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  Thread-137       [kernel.kallsyms]                   [k] get_futex_key
     0.00%     0.00%  Thread-137       [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  Thread-137       [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  Thread-137       [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  ReadStage-99     libc.so.6                           [.] pthread_cond_signal
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] __entry_text_start
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] ktime_get_update_offsets_now
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] page_mapping
     0.00%     0.00%  Native-Transpor  [JIT] tid 2145                      [.] 0x00007f3e0a473e90
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] set_next_buddy
     0.00%     0.00%  Thread-114       libc.so.6                           [.] 0x00000000000951b5
     0.00%     0.00%  Thread-114       [kernel.kallsyms]                   [k] __entry_text_start
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] llist_add_batch
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] find_vma
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] _raw_spin_trylock
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] hrtimer_reprogram
     0.00%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] hrtimer_sleeper_start_expires
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] xas_create
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] xas_store
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] llist_reverse_order
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] rb_next
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] strncpy_from_user
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] up_read
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  Thread-88        [kernel.kallsyms]                   [k] reweight_entity
     0.00%     0.00%  Thread-88        [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] bvec_split_segs
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] __blk_queue_split
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  Thread-16        [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.00%     0.00%  Thread-3         [kernel.kallsyms]                   [k] sched_clock_cpu
     0.00%     0.00%  Thread-3         [kernel.kallsyms]                   [k] update_rq_clock
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] pagecache_get_page
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] split_page
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] task_scan_start
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __resolve_freq
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] cpufreq_driver_resolve_freq
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] get_next_freq
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                   [k] page_remove_rmap
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] __calc_delta
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] put_prev_entity
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] put_prev_task_fair
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] bio_associate_blkg_from_css
     0.00%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] bio_associate_blkg
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] sched_clock_cpu
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  Thread-46        [kernel.kallsyms]                   [k] llist_reverse_order
     0.00%     0.00%  Thread-46        [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  Thread-46        [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  Thread-46        [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  Thread-15        [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  ReadStage-73     libc.so.6                           [.] pthread_cond_signal
     0.00%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] __entry_text_start
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  Thread-24        [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  Thread-24        [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] sched_clock_cpu
     0.00%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] psi_task_change
     0.00%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] __bitmap_and
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] blk_mq_get_tag
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] psi_task_change
     0.00%     0.00%  Thread-41        [kernel.kallsyms]                   [k] __entry_text_start
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] task_numa_fault
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] sched_clock_cpu
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] psi_task_change
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] __count_memcg_events
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] policy_nodemask
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] strncpy_from_user
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] __count_memcg_events
     0.00%     0.00%  Thread-57        [kernel.kallsyms]                   [k] futex_wait_setup
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] read_tsc
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] __es_remove_extent
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] ext4_es_insert_delayed_block
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] bio_uninit
     0.00%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] update_blocked_averages
     0.00%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.00%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] irq_exit_rcu
     0.00%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] run_rebalance_domains
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] bio_advance
     0.00%     0.00%  MutationStage-2  [kernel.kallsyms]                   [k] memcpy_erms
     0.00%     0.00%  MutationStage-2  [kernel.kallsyms]                   [k] __perf_event__output_id_sample
     0.00%     0.00%  Thread-87        [kernel.kallsyms]                   [k] psi_task_change
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] reweight_entity
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] irqentry_exit
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  Native-Transpor  [JIT] tid 2145                      [.] 0x00007f3e0ac496b1
     0.00%     0.00%  MutationStage-3  [kernel.kallsyms]                   [k] __count_memcg_events
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] dma_direct_map_sg
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] __dma_map_sg_attrs
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] dma_map_sg_attrs
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] __bio_try_merge_page
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] bio_add_page
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __x2apic_send_IPI_dest
     0.00%     0.00%  ReadStage-9      [JIT] tid 2145                      [.] 0x00007f3e0a99a729
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  Thread-18        [kernel.kallsyms]                   [k] fpregs_assert_state_consistent
     0.00%     0.00%  Thread-85        [kernel.kallsyms]                   [k] newidle_balance
     0.00%     0.00%  Thread-85        [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.00%     0.00%  Thread-83        [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] kmalloc_slab
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] mempool_alloc
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  Native-Transpor  [JIT] tid 2145                      [.] 0x00007f3e0a7b0561
     0.00%     0.00%  ReadStage-63     [JIT] tid 2145                      [.] 0x00007f3e0a987b4f
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] dma_pool_alloc
     0.00%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] __wake_up_common_lock
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] wakeup_kswapd
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] mod_lruvec_state.constprop.0
     0.00%     0.00%  Thread-47        [kernel.kallsyms]                   [k] native_read_msr
     0.00%     0.00%  Thread-47        [kernel.kallsyms]                   [k] cpufreq_driver_fast_switch
     0.00%     0.00%  Thread-47        [kernel.kallsyms]                   [k] intel_cpufreq_fast_switch
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] __calc_delta
     0.00%     0.00%  Thread-59        [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] __update_idle_core
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] pick_next_task_idle
     0.00%     0.00%  Thread-122       [kernel.kallsyms]                   [k] rcu_read_unlock_strict
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] sbitmap_get
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] __blk_mq_get_tag
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] __sbitmap_queue_get
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] blk_mq_get_tag
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] get_mem_cgroup_from_mm
     0.00%     0.00%  Thread-78        [kernel.kallsyms]                   [k] __irqentry_text_end
     0.00%     0.00%  Thread-116       [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  Thread-116       [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  Thread-116       [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-116       [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  Thread-116       [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  Thread-116       [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  Thread-116       [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  Thread-116       [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  kworker/u97:2-e  [kernel.kallsyms]                   [k] __switch_to_asm
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] irqentry_enter
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] __blk_queue_split
     0.00%     0.00%  Thread-92        [kernel.kallsyms]                   [k] native_read_msr
     0.00%     0.00%  Thread-92        [kernel.kallsyms]                   [k] cpufreq_driver_fast_switch
     0.00%     0.00%  Thread-92        [kernel.kallsyms]                   [k] intel_cpufreq_fast_switch
     0.00%     0.00%  Thread-92        [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  Thread-73        [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  Thread-73        [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] ktime_get
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] __lock_text_start
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] account_user_time
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] account_process_tick
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] llist_add_batch
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] dma_direct_unmap_sg
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] dma_unmap_sg_attrs
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] nvme_unmap_data.part.0
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] blk_start_plug
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] xas_nomem
     0.00%     0.00%  Thread-32        [kernel.kallsyms]                   [k] __update_idle_core
     0.00%     0.00%  Thread-39        [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.00%     0.00%  Thread-97        [kernel.kallsyms]                   [k] syscall_return_via_sysret
