# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3361217828671
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                           
# ........  ........  ...............  ................................................  .................................................................................................................................................................
#
     0.01%     0.01%  GC Thread#12     [kernel.kallsyms]                                 [k] update_curr
     0.01%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] scheduler_tick
     0.01%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] perf_event_task_tick
     0.01%     0.01%  GC Thread#1      libjvm.so                                         [.] _ZN20G1ParScanThreadState22copy_to_survivor_spaceE11InCSetStateP7oopDescP11markOopDesc
     0.01%     0.00%  java             [kernel.kallsyms]                                 [k] do_syscall_64
     0.01%     0.00%  java             [kernel.kallsyms]                                 [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  kworker/u64:12-  [kernel.kallsyms]                                 [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] lru_cache_add
     0.01%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] task_tick_fair
     0.01%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] perf_adjust_freq_unthr_context
     0.01%     0.00%  perf             [kernel.kallsyms]                                 [k] generic_write_end
     0.01%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] try_to_wake_up
     0.01%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] lru_cache_add
     0.01%     0.01%  GC Thread#5      libjvm.so                                         [.] _ZN20G1ParScanThreadState22copy_to_survivor_spaceE11InCSetStateP7oopDescP11markOopDesc
     0.01%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] amd_pmu_disable_all
     0.01%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] account_user_time
     0.01%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] raw_spin_rq_lock_nested
     0.01%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] perf_event_task_tick
     0.01%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] amd_pmu_disable_all
     0.01%     0.01%  GC Thread#1      [kernel.kallsyms]                                 [k] update_curr
     0.01%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] lru_cache_add
     0.01%     0.00%  C1 CompilerThre  [kernel.kallsyms]                                 [k] wake_up_q
     0.01%     0.01%  GC Thread#2      [kernel.kallsyms]                                 [k] get_mem_cgroup_from_mm
     0.01%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] tick_sched_timer
     0.01%     0.00%  kworker/u64:10-  [kernel.kallsyms]                                 [k] ext4_convert_unwritten_io_end_vec
     0.01%     0.01%  G1 Refine#1      [kernel.kallsyms]                                 [k] update_curr
     0.01%     0.00%  kworker/u64:12-  [kernel.kallsyms]                                 [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] should_fail_alloc_page
     0.01%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] account_user_time
     0.01%     0.01%  GC Thread#2      [kernel.kallsyms]                                 [k] update_curr
     0.01%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] amd_pmu_disable_all
     0.01%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] futex_wait_setup
     0.01%     0.01%  kworker/u64:32-  [kernel.kallsyms]                                 [k] xas_clear_mark
     0.01%     0.01%  GC Thread#16     [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.01%     0.00%  swapper          [kernel.kallsyms]                                 [k] rcu_core
     0.01%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] rcu_sched_clock_irq
     0.01%     0.00%  kcompactd0       [kernel.kallsyms]                                 [k] migrate_page_move_mapping
     0.01%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] update_load_avg
     0.01%     0.00%  kworker/u64:12-  [kernel.kallsyms]                                 [k] __fprop_inc_percpu
     0.01%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] account_user_time
     0.01%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] __mod_lruvec_page_state
     0.01%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] page_add_new_anon_rmap
     0.01%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] futex_wait
     0.01%     0.01%  Executor task l  [JIT] tid 1526                                    [.] 0x00007faeac67ef50
     0.01%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] rmqueue
     0.01%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] wake_page_function
     0.01%     0.01%  Executor task l  libjvm.so                                         [.] _ZN18ObjectSynchronizer12FastHashCodeEP6ThreadP7oopDesc
     0.01%     0.01%  GC Thread#4      [kernel.kallsyms]                                 [k] ktime_get_update_offsets_now
     0.01%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] __irq_exit_rcu
     0.01%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] set_current_blocked
     0.01%     0.00%  top              [kernel.kallsyms]                                 [k] ksys_read
     0.01%     0.00%  top              [kernel.kallsyms]                                 [k] vfs_read
     0.01%     0.00%  rcu_sched        [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.01%     0.00%  perf             [kernel.kallsyms]                                 [k] grab_cache_page_write_begin
     0.01%     0.01%  G1 Refine#2      [kernel.kallsyms]                                 [k] ktime_get_update_offsets_now
     0.01%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] schedule
     0.01%     0.01%  swapper          [kernel.kallsyms]                                 [k] irqentry_enter
     0.01%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] amd_pmu_disable_all
     0.01%     0.01%  GC Thread#20     [kernel.kallsyms]                                 [k] ktime_get_update_offsets_now
     0.01%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] account_user_time
     0.01%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.01%     0.01%  GC Thread#16     libjvm.so                                         [.] _ZN20G1ParScanThreadState22copy_to_survivor_spaceE11InCSetStateP7oopDescP11markOopDesc
     0.01%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] account_user_time
     0.01%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] amd_pmu_disable_all
     0.01%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] update_group_capacity
     0.01%     0.00%  perf             [kernel.kallsyms]                                 [k] __mark_inode_dirty
     0.01%     0.00%  top              [kernel.kallsyms]                                 [k] __x64_sys_openat
     0.01%     0.00%  top              [kernel.kallsyms]                                 [k] do_sys_openat2
     0.01%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] task_tick_fair
     0.01%     0.01%  G1 Conc#4        [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath.part.0
     0.01%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] update_load_avg
     0.01%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] account_user_time
     0.01%     0.00%  perf             [kernel.kallsyms]                                 [k] pagecache_get_page
     0.01%     0.01%  Executor task l  libjvm.so                                         [.] _ZN2os13javaTimeNanosEv
     0.01%     0.01%  swapper          [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.01%     0.01%  kworker/u64:32-  [kernel.kallsyms]                                 [k] __mod_node_page_state
     0.01%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] __run_hrtimer
     0.01%     0.01%  GC Thread#4      [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.01%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.01%     0.00%  rcu_sched        [kernel.kallsyms]                                 [k] __mod_timer
     0.01%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] task_tick_fair
     0.01%     0.00%  C2 CompilerThre  [kernel.kallsyms]                                 [k] __irq_exit_rcu
     0.01%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] security_inode_permission
     0.01%     0.01%  GC Thread#19     [kernel.kallsyms]                                 [k] update_curr
     0.01%     0.00%  dispatcher-even  [kernel.kallsyms]                                 [k] schedule
     0.01%     0.01%  GC Thread#2      [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.01%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] lru_add_drain
     0.01%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] lru_cache_add
     0.01%     0.01%  GC Thread#16     [kernel.kallsyms]                                 [k] get_mem_cgroup_from_mm
     0.01%     0.01%  GC Thread#6      libjvm.so                                         [.] _ZN20G1ParScanThreadState22copy_to_survivor_spaceE11InCSetStateP7oopDescP11markOopDesc
     0.01%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] account_user_time
     0.01%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] amd_pmu_disable_all
     0.01%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] __mem_cgroup_charge
     0.01%     0.00%  task-result-get  [kernel.kallsyms]                                 [k] __schedule
     0.01%     0.00%  swapper          [kernel.kallsyms]                                 [k] nvme_free_prps
     0.01%     0.01%  kcompactd0       [kernel.kallsyms]                                 [k] __default_send_IPI_dest_field
     0.01%     0.00%  kcompactd0       [kernel.kallsyms]                                 [k] default_send_IPI_mask_sequence_phys
     0.01%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] wbt_issue
     0.01%     0.01%  Executor task l  libjvm.so                                         [.] _ZN14AccessInternal19PostRuntimeDispatchIN12G1BarrierSet13AccessBarrierILm1097812ES1_EELNS_11BarrierTypeE2ELm1097812EE18oop_access_barrierEPv
