# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 10497091417354
#
# Children      Self  Command          Shared Object            Symbol                                                                                                                                                                          
# ........  ........  ...............  .......................  ................................................................................................................................................................................
#
     0.00%     0.00%  kworker/27:1     [kernel.kallsyms]        [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]        [k] pick_next_task_fair
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f418
     0.00%     0.00%  kworker/8:1H-kb  [kernel.kallsyms]        [k] blk_mq_dispatch_rq_list
     0.00%     0.00%  kworker/8:1H-kb  [kernel.kallsyms]        [k] __blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/1:3      [kernel.kallsyms]        [k] kmem_cache_alloc
     0.00%     0.00%  kworker/1:3      [kernel.kallsyms]        [k] __ext4_journal_start_sb
     0.00%     0.00%  kworker/1:3      [kernel.kallsyms]        [k] jbd2__journal_start
     0.00%     0.00%  top              [kernel.kallsyms]        [k] may_open
     0.00%     0.00%  kworker/22:1     [kernel.kallsyms]        [k] enqueue_entity
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/1:3      [kernel.kallsyms]        [k] pick_next_task_fair
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d18516
     0.00%     0.00%  kworker/21:1     [kernel.kallsyms]        [k] pick_next_task_fair
     0.00%     0.00%  kworker/26:5-di  [kernel.kallsyms]        [k] update_rq_clock
     0.00%     0.00%  kworker/10:1H-k  [kernel.kallsyms]        [k] dequeue_task_fair
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000006b8425
     0.00%     0.00%  kworker/15:4     [kernel.kallsyms]        [k] __default_send_IPI_dest_field
     0.00%     0.00%  kworker/15:4     [kernel.kallsyms]        [k] default_send_IPI_single_phys
     0.00%     0.00%  kworker/27:2     [kernel.kallsyms]        [k] iomap_dio_complete
     0.00%     0.00%  kworker/27:2     [kernel.kallsyms]        [k] iomap_dio_complete_work
     0.00%     0.00%  kworker/30:1     [kernel.kallsyms]        [k] enqueue_entity
     0.00%     0.00%  kworker/9:7      [kernel.kallsyms]        [k] switch_mm_irqs_off
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] wake_affine
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] update_pvclock_gtod
     0.00%     0.00%  kworker/16:3-di  [kernel.kallsyms]        [k] update_load_avg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c79771
     0.00%     0.00%  kworker/22:3     [kernel.kallsyms]        [k] dequeue_entity
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]        [k] update_load_avg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd069f
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]        [k] update_blocked_averages
     0.00%     0.00%  kworker/16:9     [kernel.kallsyms]        [k] update_irq_load_avg
     0.00%     0.00%  kworker/16:9     [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]        [k] enqueue_entity
     0.00%     0.00%  kworker/23:2-di  [kernel.kallsyms]        [k] select_idle_cpu
     0.00%     0.00%  kworker/10:6     [kernel.kallsyms]        [k] select_idle_sibling
     0.00%     0.00%  kworker/28:10-d  [kernel.kallsyms]        [k] update_cfs_rq_h_load
     0.00%     0.00%  kworker/28:10-d  [kernel.kallsyms]        [k] wake_affine_weight
     0.00%     0.00%  kworker/16:9     [kernel.kallsyms]        [k] dequeue_entity
     0.00%     0.00%  kworker/16:9     [kernel.kallsyms]        [k] dequeue_task_fair
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN10Item_field21field_for_view_updateEv
     0.00%     0.00%  kworker/30:1     [kernel.kallsyms]        [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/30:1     [kernel.kallsyms]        [k] ext4_map_blocks
     0.00%     0.00%  kworker/16:9     [kernel.kallsyms]        [k] wake_affine
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  kworker/17:0     [kernel.kallsyms]        [k] __wake_up_common
     0.00%     0.00%  kworker/17:0     [kernel.kallsyms]        [k] autoremove_wake_function
     0.00%     0.00%  kworker/17:0     [kernel.kallsyms]        [k] try_to_wake_up
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ea8ec1
     0.00%     0.00%  kworker/25:6     [kernel.kallsyms]        [k] nvme_process_cq
     0.00%     0.00%  kworker/25:6     [kernel.kallsyms]        [k] __common_interrupt
     0.00%     0.00%  kworker/25:6     [kernel.kallsyms]        [k] __handle_irq_event_percpu
     0.00%     0.00%  kworker/25:6     [kernel.kallsyms]        [k] asm_common_interrupt
     0.00%     0.00%  kworker/25:6     [kernel.kallsyms]        [k] common_interrupt
     0.00%     0.00%  kworker/25:6     [kernel.kallsyms]        [k] handle_edge_irq
     0.00%     0.00%  kworker/25:6     [kernel.kallsyms]        [k] handle_irq_event
     0.00%     0.00%  kworker/25:6     [kernel.kallsyms]        [k] nvme_irq
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cf8d15
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] ixgbe_clean_tx_irq
     0.00%     0.00%  kworker/8:0-dio  [kernel.kallsyms]        [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/6:2      [kernel.kallsyms]        [k] _raw_spin_lock_irqsave
     0.00%     0.00%  mariadbd         [vdso]                   [.] 0x00000000000008a7
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]        [k] set_next_entity
     0.00%     0.00%  kworker/4:9      [kernel.kallsyms]        [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  kworker/4:9      [kernel.kallsyms]        [k] available_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7064b
     0.00%     0.00%  kworker/26:5-di  [kernel.kallsyms]        [k] update_cfs_group
     0.00%     0.00%  kworker/9:6      [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  kworker/9:7      [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/9:7      [kernel.kallsyms]        [k] __smp_call_single_queue
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] kmem_cache_alloc
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] alloc_buffer_head
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] alloc_page_buffers
     0.00%     0.00%  kworker/12:0     [kernel.kallsyms]        [k] _raw_spin_lock_irqsave
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d13392
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d10da8
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] __wake_up_common_lock
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] aio_complete_rw
     0.00%     0.00%  kworker/13:2     [kernel.kallsyms]        [k] switch_mm_irqs_off
     0.00%     0.00%  kworker/8:3-dio  [kernel.kallsyms]        [k] update_load_avg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d92c03
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]        [k] __switch_to
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c86a04
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca725b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d194d1
     0.00%     0.00%  kworker/18:4     [kernel.kallsyms]        [k] dequeue_task_fair
     0.00%     0.00%  kworker/28:10-d  [kernel.kallsyms]        [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/21:4-di  [kernel.kallsyms]        [k] ext4_dio_write_end_io
     0.00%     0.00%  kworker/24:3     [kernel.kallsyms]        [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/27:7-di  [kernel.kallsyms]        [k] kthread_data
     0.00%     0.00%  kworker/26:5-di  [kernel.kallsyms]        [k] check_preempt_curr
     0.00%     0.00%  kworker/26:5-di  [kernel.kallsyms]        [k] ttwu_do_wakeup
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd1d80
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dadda5
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN9Item_condC2EP3THDPS_
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z15update_precheckP3THDP10TABLE_LIST
     0.00%     0.00%  kworker/12:3     [kernel.kallsyms]        [k] kmem_cache_free
     0.00%     0.00%  kworker/23:4     [kernel.kallsyms]        [k] is_cpu_allowed
     0.00%     0.00%  kworker/15:1H-k  [kernel.kallsyms]        [k] __blk_mq_delay_run_hw_queue
     0.00%     0.00%  kworker/15:1H-k  [kernel.kallsyms]        [k] __blk_mq_run_hw_queue
     0.00%     0.00%  kworker/15:1H-k  [kernel.kallsyms]        [k] __blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/15:1H-k  [kernel.kallsyms]        [k] blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]        [k] ttwu_queue_wakelist
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]        [k] ext4_ext_map_blocks
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ee81b6
     0.00%     0.00%  kworker/20:4     [kernel.kallsyms]        [k] strnlen
     0.00%     0.00%  kworker/29:1     [kernel.kallsyms]        [k] dequeue_task_fair
     0.00%     0.00%  kworker/17:2-di  [kernel.kallsyms]        [k] update_cfs_group
     0.00%     0.00%  kworker/14:2     [kernel.kallsyms]        [k] select_idle_sibling
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8354f
     0.00%     0.00%  kworker/20:4     [kernel.kallsyms]        [k] blk_mq_end_request
     0.00%     0.00%  kworker/20:4     [kernel.kallsyms]        [k] blk_update_request
     0.00%     0.00%  kworker/20:4     [kernel.kallsyms]        [k] nvme_process_cq
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9b2fd
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9daf1
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]        [k] select_task_rq_fair
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000006b8772
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da2144
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN4JOIN13build_explainEv
     0.00%     0.00%  kworker/5:1      [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000726985
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9d183
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] Tcl_Alloc
     0.00%     0.00%  kworker/9:4      [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d12e24
     0.00%     0.00%  kworker/11:0-di  [kernel.kallsyms]        [k] pick_next_entity
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN16Item_sp_variable11val_decimalEP10my_decimal
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]        [k] ext4_ext_map_blocks
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c845ad
     0.00%     0.00%  kworker/12:1H-k  [kernel.kallsyms]        [k] __blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/12:1H-k  [kernel.kallsyms]        [k] __blk_mq_delay_run_hw_queue
     0.00%     0.00%  kworker/12:1H-k  [kernel.kallsyms]        [k] __blk_mq_run_hw_queue
     0.00%     0.00%  kworker/12:1H-k  [kernel.kallsyms]        [k] blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/12:3     [kernel.kallsyms]        [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/12:3     [kernel.kallsyms]        [k] ext4_map_blocks
     0.00%     0.00%  kworker/11:5     [kernel.kallsyms]        [k] wbt_data_dir
     0.00%     0.00%  kworker/11:5     [kernel.kallsyms]        [k] __common_interrupt
     0.00%     0.00%  kworker/11:5     [kernel.kallsyms]        [k] __handle_irq_event_percpu
     0.00%     0.00%  kworker/11:5     [kernel.kallsyms]        [k] blk_mq_end_request
     0.00%     0.00%  kworker/11:5     [kernel.kallsyms]        [k] blk_stat_add
     0.00%     0.00%  kworker/11:5     [kernel.kallsyms]        [k] handle_edge_irq
     0.00%     0.00%  kworker/11:5     [kernel.kallsyms]        [k] handle_irq_event
     0.00%     0.00%  kworker/11:5     [kernel.kallsyms]        [k] nvme_irq
     0.00%     0.00%  kworker/11:5     [kernel.kallsyms]        [k] nvme_process_cq
     0.00%     0.00%  kworker/18:2     [kernel.kallsyms]        [k] iomap_dio_complete
     0.00%     0.00%  kworker/18:2     [kernel.kallsyms]        [k] iomap_dio_complete_work
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x00000000000207e0
     0.00%     0.00%  kworker/23:3     [kernel.kallsyms]        [k] iomap_dio_complete
     0.00%     0.00%  kworker/23:3     [kernel.kallsyms]        [k] iomap_dio_complete_work
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] mem_cgroup_update_lru_size
     0.00%     0.00%  kworker/15:4     [kernel.kallsyms]        [k] enqueue_entity
     0.00%     0.00%  kworker/11:0-di  [kernel.kallsyms]        [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/26:5-di  [kernel.kallsyms]        [k] blk_mq_end_request
     0.00%     0.00%  kworker/24:0-di  [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000023eba
     0.00%     0.00%  kworker/22:1     [kernel.kallsyms]        [k] update_load_avg
     0.00%     0.00%  kworker/26:5-di  [kernel.kallsyms]        [k] __irq_exit_rcu
     0.00%     0.00%  kworker/9:6      [kernel.kallsyms]        [k] pick_next_task_fair
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d10dc2
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]        [k] kmem_cache_free
     0.00%     0.00%  kworker/11:0-di  [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  mariadbd         mariadbd                 [.] lf_pinbox_free
     0.00%     0.00%  kworker/21:3     [kernel.kallsyms]        [k] ext4_convert_unwritten_extents
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] newidle_balance
     0.00%     0.00%  mariadbd         [vdso]                   [.] 0x0000000000000886
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] do_syscall_64
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN14Item_bool_func11get_mm_leafEP15RANGE_OPT_PARAMP5FieldP8KEY_PARTN9Item_func8FunctypeEP4Item
     0.00%     0.00%  kworker/14:3-di  [kernel.kallsyms]        [k] switch_mm_irqs_off
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]        [k] ext4_ext_map_blocks
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]        [k] available_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN5TABLE18actual_n_key_partsEP6st_key
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN7handler15read_range_nextEv
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]        [k] enqueue_task_fair
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]        [k] ttwu_do_activate
     0.00%     0.00%  kworker/0:1-dio  [kernel.kallsyms]        [k] aio_complete_rw
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000022e0e
     0.00%     0.00%  kworker/11:2     [kernel.kallsyms]        [k] ext4_map_blocks
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c83656
     0.00%     0.00%  kworker/4:1-dio  [kernel.kallsyms]        [k] ext4_map_blocks
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN11TABLE_SHARE14usable_indexesEP3THD
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca1d14
     0.00%     0.00%  kworker/13:2     [kernel.kallsyms]        [k] __slab_free
     0.00%     0.00%  mariadbd         libstdc++.so.6.0.25      [.] _ZSt29_Rb_tree_insert_and_rebalancebPSt18_Rb_tree_node_baseS0_RS_
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] idle_cpu
     0.00%     0.00%  kworker/29:2-di  [kernel.kallsyms]        [k] __irq_exit_rcu
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]        [k] worker_enter_idle
     0.00%     0.00%  kworker/13:2     [kernel.kallsyms]        [k] __update_load_avg_se
     0.00%     0.00%  kworker/13:2     [kernel.kallsyms]        [k] update_load_avg
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __x64_sys_madvise
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] do_madvise.part.0
     0.00%     0.00%  kworker/26:0     [kernel.kallsyms]        [k] ext4_dio_write_end_io
     0.00%     0.00%  kworker/23:3     [kernel.kallsyms]        [k] aio_complete
     0.00%     0.00%  python3          [kernel.kallsyms]        [k] bprm_execve.part.0
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] mapping_get_entry
     0.00%     0.00%  kworker/19:1-rc  [kernel.kallsyms]        [k] check_preempt_curr
